,sex,height,l,m,s,lorh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
133,1,78.3,-0.3521,10.2649,0.08316,H,8.081726578313676,8.732905342426664,9.457088267049564,10.2649,11.168888469255508,12.18394562831288,13.32783716974836
134,1,78.4,-0.3521,10.2831,0.08315,H,8.096279014598265,8.748554356704489,9.47394803476936,10.2831,11.188576009025484,12.205288866414046,13.351028749366312
135,1,78.5,-0.3521,10.3012,0.08315,H,8.110529838782044,8.763953296115401,9.490623790079466,10.3012,11.208269800368889,12.226772244819596,13.374528824281809
136,1,78.6,-0.3521,10.3194,0.08313999999999999,H,8.125083466761467,8.779603190662936,9.507484046842407,10.3194,11.227956730871222,12.248114116158478,13.397718096245328
137,1,78.7,-0.3521,10.3376,0.08313,H,8.1396378934812,8.795253674563593,9.524344630641755,10.3376,11.247643254993406,12.269455077172113,13.42090583356003
138,1,78.8,-0.3521,10.3558,0.08313,H,8.153968241885217,8.810738276103317,9.541112843019645,10.3558,11.26744544382262,12.291056230476993,13.444534188900803
139,1,78.9,-0.3521,10.3741,0.08312,H,8.168602602954008,8.826474723784377,9.558066050706715,10.3741,11.28724015969629,12.3125145074591,13.467849436458343
140,1,79.0,-0.3521,10.3923,0.08311,H,8.183159024689093,8.842126680642949,9.57492745241018,10.3923,11.306925665974338,12.333853186552236,13.491033323478685
141,1,79.1,-0.3521,10.4107,0.0831,H,8.197873734698753,8.857949397031701,9.591973452612493,10.4107,11.32682836564633,12.355428315634756,13.514475302832588
142,1,79.2,-0.3521,10.4291,0.08309,H,8.212589252328977,8.873772709301912,9.609019783459807,10.4291,11.34673065449187,12.377002524477955,13.53791573090647
143,1,79.3,-0.3521,10.4475,0.08308,H,8.227305577624865,8.88959661747639,9.626066444958637,10.4475,11.36663253251955,12.398575813121534,13.561354607804004
144,1,79.4,-0.3521,10.466,0.08307,H,8.242101461839834,8.905506211451932,9.643205575521526,10.466,11.386642796248523,12.420266854133887,13.584921734142277
145,1,79.5,-0.3521,10.4845,0.08305,H,8.257125889424158,8.921584975352863,9.660438897673913,10.4845,11.406535144803335,12.441692675615576,13.608039792723398
146,1,79.6,-0.3521,10.5031,0.08304,H,8.272002565950334,8.93758116413859,9.677671001095472,10.5031,11.426653169910876,12.463500072564475,13.631732818162453
147,1,79.7,-0.3521,10.5217,0.08302999999999999,H,8.286880059041925,8.953577955366734,9.694903438779923,10.5217,11.446770779757887,12.48530653941638,13.65542427583727
148,1,79.8,-0.3521,10.5405,0.08301,H,8.302144874668876,8.969915033339527,9.712414861913429,10.5405,11.466987433011788,12.50708372056301,13.678923905716115
149,1,79.9,-0.3521,10.5592,0.083,H,8.31710318440787,8.985998437287822,9.729740282367873,10.5592,11.487212791993585,12.529006516011208,13.702741216554596
150,1,80.0,-0.3521,10.5781,0.08298,H,8.332449676717763,9.002422758542126,9.747345035803251,10.5781,11.507536769025371,12.550899080953707,13.726365121356901
151,1,80.1,-0.3521,10.597000000000001,0.08297,H,8.347567593738415,9.018677894191164,9.764855593595,10.597000000000001,11.527978653541867,12.573056832440184,13.750438009794259
152,1,80.2,-0.3521,10.6161,0.08295,H,8.363074566591685,9.03527458745208,9.782645837298658,10.6161,11.54851872406347,12.595183393662966,13.774315888780416
153,1,80.3,-0.3521,10.6352,0.08292999999999999,H,8.378583233973707,9.051872526857375,9.800436770038065,10.6352,11.56905794510581,12.617308060300841,13.798190588862884
154,1,80.4,-0.3521,10.6544,0.08291,H,8.394172382043411,9.068556828105573,9.81832054457109,10.6544,11.589705095285051,12.639549464720723,13.822191842707925
155,1,80.5,-0.3521,10.6737,0.0829,H,8.409610044810519,9.085155818040352,9.836201593323343,10.6737,11.610579763797984,12.662176532097703,13.846774885026893
156,1,80.6,-0.3521,10.6931,0.08288,H,8.425359754973776,9.102012551381389,9.85427089141787,10.6931,11.631442966223705,12.684651840557782,13.871029957811487
157,1,80.7,-0.3521,10.7126,0.08286,H,8.441189983279402,9.11895567416519,9.872433046600788,10.7126,11.652414078833829,12.707243844405875,13.895411512994663
158,1,80.8,-0.3521,10.7322,0.08284,H,8.457100742961812,9.135985196140478,9.890688064272403,10.7322,11.673493094942032,12.729952528692218,13.91991952542231
159,1,80.9,-0.3521,10.752,0.08282,H,8.473170852789876,9.153186257137486,9.909128110623024,10.752,11.694788776359166,12.752896487997116,13.94468366380329
160,1,81.0,-0.3521,10.7718,0.08279,H,8.489476917919882,9.17056191504773,9.927665335304921,10.7718,11.715962898905957,12.775567149302097,13.968985266852702
161,1,81.1,-0.3521,10.7918,0.08277000000000001,H,8.505708622077783,9.187936163482423,9.946291320654373,10.7918,11.73747412647333,12.798743891462522,13.99400135664183
162,1,81.2,-0.3521,10.8119,0.08275,H,8.522020921508743,9.205396858192046,9.965010194583918,10.8119,11.759093225208286,12.822037241742734,14.019143781937474
163,1,81.3,-0.3521,10.8321,0.08273,H,8.538413829458499,9.222944008931039,9.983821962495497,10.8321,11.780820188426649,12.84544718520287,14.044412517611333
164,1,81.4,-0.3521,10.8524,0.0827,H,8.555123389428202,9.240752267453397,10.002823827115684,10.8524,11.8025334434482,12.868700413309279,14.069345047430195
165,1,81.5,-0.3521,10.8728,0.08267999999999999,H,8.571678015486599,9.258472696747543,10.021821584465625,10.8728,11.824475890458695,12.89234300031166,14.09486550030382
166,1,81.6,-0.3521,10.8934,0.08265,H,8.588629098546217,9.27654009300008,10.041101998971644,10.8934,11.846512914595857,12.915946415748849,14.1201776745159
167,1,81.7,-0.3521,10.9142,0.08263,H,8.605503202767238,9.294604170990894,10.06047012839906,10.9142,11.868888306425152,12.940058695050325,14.146208944963966
168,1,81.8,-0.3521,10.935,0.0826,H,8.62261706792626,9.31284562230107,10.079936958184648,10.935,11.891140298970276,12.963893616520055,14.17177094939298
169,1,81.9,-0.3521,10.956,0.08258,H,8.639653049086496,9.331083095839917,10.09949114185625,10.956,11.913731094358042,12.988238359975218,14.198053635209726
170,1,82.0,-0.3521,10.9772,0.08255,H,8.657087495953286,9.349669001519707,10.11932878573968,10.9772,11.936415496249746,13.012541791249681,14.224124494411788
171,1,82.1,-0.3521,10.9985,0.08252000000000001,H,8.674603661911695,9.36834217398279,10.13925976838436,10.9985,11.959207223886052,13.036960626086627,14.250319689526428
172,1,82.2,-0.3521,11.0199,0.08249,H,8.692201567026649,9.387102627959235,10.159284097921027,11.0199,11.982106267276649,13.061494842240464,14.276639183284605
173,1,82.3,-0.3521,11.0415,0.08246,H,8.709960115215903,9.406035566204443,10.179493975516207,11.0415,12.005221344606152,13.086262936356697,14.303212478910707
174,1,82.4,-0.3521,11.0632,0.08244,H,8.727559598293508,9.424877667910794,10.199698101173418,11.0632,12.028567591733207,13.111424738445944,14.330380882435817
175,1,82.5,-0.3521,11.0851,0.08241,H,8.745560144395276,9.44407009350725,10.220186722246881,11.0851,12.052006198687067,13.136542484650388,14.35733292225534
176,1,82.6,-0.3521,11.1071,0.08238,H,8.76364253380151,9.463349877221424,10.240768732582298,11.1071,12.075552069105884,13.161775495461061,14.384409064695815
177,1,82.7,-0.3521,11.1293,0.08235,H,8.781885694402352,9.482802239534863,10.26153634320509,11.1293,12.099313908861545,13.187242239864894,14.41173876621441
178,1,82.8,-0.3521,11.1516,0.08231000000000001,H,8.800453642336228,9.50252163494526,10.282497292977709,11.1516,12.123058135655,13.212543675322234,14.438718051333671
179,1,82.9,-0.3521,11.174000000000001,0.08227999999999999,H,8.818861131295117,9.52214918118342,10.303451938223537,11.174000000000001,12.147034193424519,13.238240268394462,14.466294831425095
180,1,83.0,-0.3521,11.1966,0.08225,H,8.83742948889394,9.541949377707713,10.324592223414266,11.1966,12.171226171568575,13.264170485749638,14.494124986955276
181,1,83.1,-0.3521,11.2193,0.08222,H,8.856079818735713,9.561837027091428,10.345825950212427,11.2193,12.195525348727108,13.290215824036757,14.522079004115751
182,1,83.2,-0.3521,11.2422,0.08219,H,8.874891083593262,9.581897375606616,10.36724534398566,11.2422,12.220040412865172,13.316494712024305,14.550286271370606
183,1,83.3,-0.3521,11.2651,0.08215,H,8.893950934273347,9.602141518192274,10.38876694763187,11.2651,12.244427862400261,13.34248697908652,14.57800898042592
184,1,83.4,-0.3521,11.2882,0.08212,H,8.912926794827277,9.62237724693472,10.41037348440977,11.2882,12.269157011310444,13.368995418960827,14.606462828878293
185,1,83.5,-0.3521,11.3114,0.08209,H,8.931984723500616,9.64270049891907,10.432073501643531,11.3114,12.293993311505675,13.395618873492515,14.635040360924325
186,1,83.6,-0.3521,11.3347,0.08205,H,8.95137185895856,9.66329399560124,10.453968611163026,11.3347,12.318809899273282,13.42207241337714,14.663259887393355
187,1,83.7,-0.3521,11.3581,0.08202000000000001,H,8.970594522191194,9.683792729606704,10.475855827503782,11.3581,12.34386021553567,13.448925267084604,14.692083745280405
188,1,83.8,-0.3521,11.3817,0.08198,H,8.990226510592507,9.704647793713216,10.498030819175927,11.3817,12.368998960291265,13.475725436154725,14.720677013166107
189,1,83.9,-0.3521,11.4053,0.08195,H,9.009614004738374,9.725322080361638,10.520105273539802,11.4053,12.394263244978859,13.502807583163081,14.749747019888575
190,1,84.0,-0.3521,11.429,0.08191,H,9.029332977054844,9.746268260140312,10.542375718739523,11.429,12.419506744706677,13.529717467102339,14.778455159450402
191,1,84.1,-0.3521,11.4529,0.08188,H,9.048964395675013,9.767203441890667,10.564729689688583,11.4529,12.445093620152699,13.55714718970575,14.807900457487287
192,1,84.2,-0.3521,11.4768,0.08184,H,9.068849439510652,9.788326075256634,10.587187864371122,11.4768,12.470550500649313,13.584285078831345,14.836852625192316
193,1,84.3,-0.3521,11.5007,0.08181000000000001,H,9.088487833044121,9.809266367027323,10.60954464950386,11.5007,12.496133937304329,13.611707169665877,14.866285185779896
194,1,84.4,-0.3521,11.5248,0.08177000000000001,H,9.108539030163593,9.830565513655284,10.632190586405518,11.5248,12.52180415888406,13.639072976254786,14.895481235800547
195,1,84.5,-0.3521,11.549000000000001,0.08174,H,9.128421536748784,9.851766838663234,10.65482696419563,11.549000000000001,12.547710093294437,13.666842436156665,14.925288742694596
196,1,84.6,-0.3521,11.5732,0.0817,H,9.148559945623132,9.873157267085642,10.677568445660764,11.5732,12.573484959740242,13.694317714543061,14.954599260874
197,1,84.7,-0.3521,11.5975,0.08166,H,9.168781790160079,9.894636212394575,10.700403949928484,11.5975,12.599366328034256,13.721906582797452,14.984031114549055
198,1,84.8,-0.3521,11.6218,0.08163,H,9.18875424557266,9.915930830415391,10.723136983438181,11.6218,12.625375539777483,13.749782467240934,15.013947981354967
199,1,84.9,-0.3521,11.6462,0.08159,H,9.209063387697663,9.937501119752625,10.74606806617014,11.6462,12.651361512479586,13.777480718642497,15.043494157207498
200,1,85.0,-0.3521,11.6707,0.08156000000000001,H,9.229201107790104,9.958971607526376,10.768988511971012,11.6707,12.677584480573836,13.80558542663287,15.073656390230731
201,1,85.1,-0.3521,11.6952,0.08152000000000001,H,9.24959760757371,9.98063328450111,10.792015196954681,11.6952,12.70367502920926,13.83339299868188,15.103316785150719
202,1,85.2,-0.3521,11.7198,0.08148,H,9.270077639326292,10.002383548440323,10.815135943062407,11.7198,12.729872033559015,13.861314059012424,15.13309834738192
203,1,85.3,-0.3521,11.7444,0.08145,H,9.290305489296186,10.023947460478416,10.838153116066184,11.7444,12.75619819372116,13.889525004781479,15.16336963290881
204,1,85.4,-0.3521,11.769,0.08141,H,9.310793851790024,10.04570381702226,10.861277211171851,11.769,12.782391122886207,13.917437042155404,15.193136173939198
205,1,85.5,-0.3521,11.7937,0.08138,H,9.331108011256147,10.067358356352443,10.884389572179078,11.7937,12.808822352835373,13.945758389120167,15.223523453815373
206,1,85.6,-0.3521,11.8184,0.08134,H,9.35168384472762,10.089206182256262,10.90760931379493,11.8184,12.835119805808501,13.973779633784943,15.253404028788115
207,1,85.7,-0.3521,11.8431,0.08131000000000001,H,9.372005225417949,10.110866009075343,10.930724584995986,11.8431,12.861547484187401,14.002093104120524,15.283778172090596
208,1,85.8,-0.3521,11.8678,0.08127999999999999,H,9.392329933205353,10.132528273349093,10.953841198527257,11.8678,12.887973522273724,14.030402933966485,15.3141462389574
209,1,85.9,-0.3521,11.8926,0.08123999999999999,H,9.412997183772598,10.154470455612337,10.977158174223126,11.8926,12.914373565417119,14.058529102224544,15.344133712003009
210,1,86.0,-0.3521,11.9173,0.08121,H,9.433329123333886,10.17613801422332,11.000277701207454,11.9173,12.940796049314633,14.086831051283594,15.374488638292751
211,1,86.1,-0.3521,11.9421,0.08118,H,9.453743554948002,10.197893405664761,11.023490878586834,11.9421,12.967325478219303,14.115247558736927,15.404966489205576
212,1,86.2,-0.3521,11.9668,0.08114,H,9.474343947081746,10.219759191183387,11.04672049169255,11.9668,12.99361092053422,14.143242211628076,15.434802796678158
213,1,86.3,-0.3521,11.9916,0.08111,H,9.49476562977851,10.241519890277074,11.069936589375097,11.9916,13.020136788161546,14.17165082411242,15.465267486089258
214,1,86.4,-0.3521,12.0163,0.08108,H,9.515111471260129,10.26319762769516,11.093061718500383,12.0163,13.046552435662516,14.199937611807595,15.4955971267153
215,1,86.5,-0.3521,12.0411,0.08105,H,9.535539835593507,10.284963220132305,11.11628051002341,12.0411,13.07307501407508,14.228338927298058,15.526049642096254
216,1,86.6,-0.3521,12.0658,0.08102000000000001,H,9.555892346700501,10.3066458417593,11.13940832776287,12.0658,13.09948737927329,14.256618433982624,15.556367136518682
217,1,86.7,-0.3521,12.0905,0.08098999999999999,H,9.57624819017492,10.328330903486991,11.16253748858212,12.0905,13.125898105150899,14.284894304628247,15.586678566012308
218,1,86.8,-0.3521,12.1152,0.08096,H,9.596607366574741,10.350018405595485,11.185667992560488,12.1152,13.152307191810731,14.313166539705744,15.616983931794165
219,1,86.9,-0.3521,12.1398,0.08093,H,9.616890658590718,10.37162291349026,11.208707509528793,12.1398,13.178606082327649,14.34131700498013,15.647154343712579
220,1,87.0,-0.3521,12.1645,0.0809,H,9.637256495947215,10.393315292350911,11.23184069737021,12.1645,13.205011894212596,14.369581977849652,15.677447598404614
221,1,87.1,-0.3521,12.1891,0.08087000000000001,H,9.65754643689791,10.414924667857694,11.254882892973615,12.1891,13.231307516864314,14.39772519688832,15.707605927029979
222,1,87.2,-0.3521,12.2136,0.08084,H,9.677760462291307,10.43645102573895,11.277834088338073,12.2136,13.257492960441269,14.425746685111172,15.737629368845706
223,1,87.3,-0.3521,12.2382,0.08082,H,9.697788986072984,10.457867363251768,11.300769075941592,12.2382,13.283922051501243,14.454189199854353,15.76829283536062
224,1,87.4,-0.3521,12.2627,0.08079,H,9.718009070713826,10.47939815961968,11.32372271532383,12.2627,13.310104509236695,14.482204061933015,15.798305218302666
225,1,87.5,-0.3521,12.2871,0.08076,H,9.738153210673385,10.500845916496644,11.346585342116095,12.2871,13.336176803822415,14.510097229560104,15.82818277695713
226,1,87.6,-0.3521,12.3116,0.08073999999999999,H,9.75811016660939,10.522182429346271,11.369431092507677,12.3116,13.362493548675639,14.538413187688514,15.858703272568468
227,1,87.7,-0.3521,12.335999999999999,0.08071,H,9.77826034444283,10.543634608288036,11.392296153828168,12.335999999999999,13.388562870211171,14.566299759020488,15.888569824777445
228,1,87.8,-0.3521,12.3603,0.08069,H,9.798063687318336,10.564803787939326,11.414959193388077,12.3603,13.414660112838753,14.59437414010024,15.918823665106999
229,1,87.9,-0.3521,12.3846,0.08067,H,9.817869200670774,10.585974560323535,11.437623111645923,12.3846,13.440756277390843,14.622446123016664,15.94907349260193
230,1,88.0,-0.3521,12.4089,0.08064,H,9.837948851551014,10.607347670179866,11.460399347747405,12.4089,13.46671276043155,14.650205058945463,15.978795298153054
231,1,88.1,-0.3521,12.4332,0.08062000000000001,H,9.857759259542695,10.628522031802612,11.483065244669191,12.4332,13.492806501409662,14.678271655667203,16.009036121990246
232,1,88.2,-0.3521,12.4574,0.0806,H,9.877492548659697,10.649612498321352,11.505639660524608,12.4574,13.518790644300557,14.706217802850425,16.03914418283651
233,1,88.3,-0.3521,12.4815,0.08058,H,9.897148705991839,10.670619060150289,11.528122589959546,12.4815,13.544665195850584,14.734043515720082,16.069119506558263
234,1,88.4,-0.3521,12.5057,0.08056,H,9.916886316487457,10.691712697134621,11.550698754564186,12.5057,13.570647194194507,14.761984893603309,16.0992195891244
235,1,88.5,-0.3521,12.5298,0.08054,H,9.936546786911943,10.71272242319974,11.57318342922465,12.5298,13.596519605754567,14.789805847595582,16.129186952516548
236,1,88.6,-0.3521,12.5538,0.08052000000000001,H,9.95613010435128,10.733648228757891,11.595576608586258,12.5538,13.622282437276365,14.817506392918338,16.159021622591894
237,1,88.7,-0.3521,12.5778,0.0805,H,9.975715567975625,10.754575608645668,11.617970656155508,12.5778,13.648044204498776,14.845204571827562,16.188852334932378
238,1,88.8,-0.3521,12.6017,0.08048,H,9.995223861552882,10.775419055321578,11.640273201308673,12.6017,13.673696400706081,14.872782362495608,16.21855038877694
239,1,88.9,-0.3521,12.6257,0.08047,H,10.014536709189995,10.796145234995237,11.662555570660894,12.6257,13.699597031444913,14.900791727614802,16.248905935145974
240,1,89.0,-0.3521,12.6495,0.08045,H,10.033969415210848,10.816905911405762,11.684767255983209,12.6495,13.725138865523157,14.928247366830089,16.278468373983618
241,1,89.1,-0.3521,12.6734,0.08044,H,10.053205596171798,10.837548531625837,11.706958331697397,12.6734,13.750929662076128,14.95613574959174,16.308690252025496
242,1,89.2,-0.3521,12.6972,0.08042,H,10.072642022990182,10.858311939288374,11.729171524347185,12.6972,13.776469645374036,14.983587269953512,16.338245795473018
243,1,89.3,-0.3521,12.7209,0.08041,H,10.091722190511508,10.878785469941882,11.751178923248716,12.7209,13.80204211669173,15.011236683710584,16.368205363891555
244,1,89.4,-0.3521,12.7446,0.08039,H,10.111082993793508,10.899466080480632,11.773301240983255,12.7446,13.827471757086824,15.038566096269511,16.397625366950127
245,1,89.5,-0.3521,12.7683,0.08038,H,10.130165792197708,10.91994154519187,11.795309708938348,12.7683,13.853042911183193,15.066212572928393,16.427580008145117
246,1,89.6,-0.3521,12.792,0.08037000000000001,H,10.149249640974324,10.940417782525538,11.81731860422951,12.792,13.878613538015557,15.093857873014667,16.45753267393007
247,1,89.7,-0.3521,12.8156,0.08035,H,10.16853638254958,10.961016743341576,11.839350680832958,12.8156,13.903932055797648,15.121063440668784,16.486814225106805
248,1,89.8,-0.3521,12.8392,0.08034,H,10.187543513401634,10.981409383076603,11.86126826112612,12.8392,13.929392875503794,15.148587819639888,16.51663332692342
249,1,89.9,-0.3521,12.8628,0.08033,H,10.20655169045337,11.00180279230466,11.883186266989389,12.8628,13.95485317021925,15.17611102722633,16.546450462245925
250,1,90.0,-0.3521,12.8864,0.08032,H,10.225560913763369,11.022196971055257,11.90510469843115,12.8864,13.980312939954985,15.203633063478543,16.576265631205324
251,1,90.1,-0.3521,12.9099,0.08031,H,10.244491829624272,11.042506384176487,11.926931169529857,12.9099,14.005663696943612,15.231035948943244,16.605950204352165
252,1,90.2,-0.3521,12.9334,0.0803,H,10.263423787471623,11.062816563640977,11.948758064426913,12.9334,14.03101393120732,15.258437668176557,16.635632819830846
253,1,90.3,-0.3521,12.9569,0.0803,H,10.282072438174884,11.082917711772602,11.97046896910117,12.9569,14.056508296755695,15.286162263812825,16.66585978035677
254,1,90.4,-0.3521,12.9804,0.08029,H,10.301005953792703,11.103229038120972,11.992296498945697,12.9804,14.081857745945658,15.313562229147157,16.695539447465723
255,1,90.5,-0.3521,13.0038,0.08027999999999999,H,10.319861151183279,11.123455590842115,12.014032063982706,13.0038,14.107098188007113,15.340843056366426,16.725088540279714
256,1,90.6,-0.3521,13.0273,0.08027000000000001,H,10.338796748909578,11.143768448424137,12.035860440572769,13.0273,14.13244659292552,15.368240692023468,16.754764297008094
257,1,90.7,-0.3521,13.0507,0.08027000000000001,H,10.357367584303288,11.163785196460424,12.05747958915378,13.0507,14.157831688092935,15.39584555505674,16.78485967245427
258,1,90.8,-0.3521,13.0742,0.08026,H,10.376304737857359,11.184099199434092,12.07930859982896,13.0742,14.183179309101307,15.423241439533408,16.814532485595283
259,1,90.9,-0.3521,13.0976,0.08026,H,10.394876086839773,11.204116326391517,12.100927958660552,13.0976,14.208564143036307,15.450845717400128,16.844626874556976
260,1,91.0,-0.3521,13.1209,0.08025,H,10.413656062450094,11.224260385011714,12.122572820792984,13.1209,14.233694017992951,15.47800392178259,16.874039535759888
261,1,91.1,-0.3521,13.1443,0.08025,H,10.432227925040413,11.244277890899973,12.14419238987792,13.1443,14.25907859069917,15.505607614499532,16.90413293828081
262,1,91.2,-0.3521,13.1677,0.08025,H,10.450799787630734,11.264295396788233,12.165811958962857,13.1677,14.28446316340539,15.533211307216472,16.934226340801732
263,1,91.3,-0.3521,13.190999999999999,0.08025,H,10.469292283286906,11.284227357779535,12.18733913672692,13.190999999999999,14.309739255031667,15.560697035434622,16.964191139038377
