,sex,age,l,m,s,loh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
429,1,429,-0.4653,16.5438,0.07955,L,13.19325686059359,14.189823193749246,15.300695963478894,16.5438,17.940684932343963,19.517436198288937,21.305863545960595
430,1,430,-0.4661,16.5399,0.07955,L,13.190407652200907,14.186608661445709,15.297125895474972,16.5399,17.936503375915546,19.51305405502166,21.301408326174254
431,1,431,-0.4669,16.5361,0.07954,L,13.18799398871705,14.183743879084659,15.29379575416592,16.5361,17.93224400517307,19.508368349178784,21.296362793113456
432,1,432,-0.4677,16.5323,0.07952999999999999,L,13.185579892585734,14.180878845377109,15.29046550990684,16.5323,17.92798467964104,19.50368266680448,21.2913171941594
433,1,433,-0.4684,16.5285,0.07952000000000001,L,13.183132812686663,14.177997272569778,15.287130559748858,16.5285,17.923719438611368,19.498969675196744,21.286200645364033
434,1,434,-0.4692,16.5247,0.07952000000000001,L,13.180362258924294,14.174867931241288,15.283652771925171,16.5247,17.919646346102684,19.494705376790357,21.281873840387085
435,1,435,-0.47,16.5209,0.07951,L,13.177947008716778,14.172002236001042,15.280322261910284,16.5209,17.91538712586169,19.490019726264066,21.27682803266021
436,1,436,-0.4708,16.5172,0.0795,L,13.175611095577082,14.169222074355824,15.277084140986323,16.5172,17.911236390787145,19.48545207001399,21.271910945603732
437,1,437,-0.4715,16.5134,0.07948999999999999,L,13.1731625105889,14.166339626736843,15.273748832247893,16.5134,17.906971307670712,19.480739160756904,21.266794166167962
438,1,438,-0.4723,16.5096,0.07948999999999999,L,13.170390867453417,14.163209706675818,15.270270839003599,16.5096,17.902898235889,19.47647473429914,21.26246699461053
439,1,439,-0.4731,16.5059,0.07948,L,13.168053814609674,14.160428892111526,15.26703245603835,16.5059,17.898747603962555,19.47190710767911,21.25754969927872
440,1,440,-0.4738,16.5021,0.07947,L,13.165604136936494,14.157545811610799,15.263696889243342,16.5021,17.894482631173613,19.46719424861074,21.25243273918786
441,1,441,-0.4746,16.4984,0.07946,L,13.163266253686963,14.1547645123984,15.260458306485413,16.4984,17.89033208975298,19.462626674487264,21.247515325518915
442,1,442,-0.4754,16.4946,0.07946,L,13.160493524602607,14.151634015137578,15.256980108201217,16.4946,17.886259039060626,19.458362121389662,21.243187790575465
443,1,443,-0.4761,16.4909,0.07945,L,13.158122545675278,14.148836100120057,15.25373678137417,16.4909,17.882102612865868,19.453767279408613,21.23819943741092
444,1,444,-0.4769,16.4871,0.07944,L,13.155703734776633,14.145968351110499,15.250405438893019,16.4871,17.877843738561044,19.449081768632126,21.233153028432337
445,1,445,-0.4777,16.4834,0.07943,L,13.153364291071544,14.143186154304363,15.2471664938134,16.4834,17.87369334413137,19.44451424598619,21.228235339572525
446,1,446,-0.4784,16.4797,0.07943,L,13.15063796772805,14.140124706786512,15.243776015907263,16.4797,17.869722813913576,19.440340284320545,21.223965475950113
447,1,447,-0.4792,16.476,0.07942,L,13.148297818330082,14.137342108976249,15.24053691186322,16.476,17.86557247749753,19.43577276800082,21.219047644745448
448,1,448,-0.4799,16.4723,0.07941000000000001,L,13.145924977693925,14.134543107490634,15.237293137166581,16.4723,17.861416254172855,19.43117804366654,21.214059026344817
449,1,449,-0.4807,16.4686,0.0794,L,13.14358400415679,14.1317600285136,15.234053834701106,16.4686,17.85726600761126,19.426610579141904,21.20914107646419
450,1,450,-0.4814,16.4649,0.0794,L,13.140856702787282,14.128698055002156,15.230663166141333,16.4649,17.853295505838922,19.42243652016062,21.204870896307067
451,1,451,-0.4822,16.4612,0.07939,L,13.138515024653728,14.125914575484648,15.227423704816987,16.4612,17.849145317359785,19.41786906213194,21.199952804198066
452,1,452,-0.4829,16.4576,0.07937999999999999,L,13.136220548968566,14.123200542502667,15.2242720876313,16.4576,17.845097680859965,19.413392384453324,21.195092757427318
453,1,453,-0.4837,16.4539,0.07937000000000001,L,13.133878051660222,14.120416584737693,15.22103242912523,16.4539,17.84094758148851,19.40882497724984,21.19017454600707
454,1,454,-0.4844,16.4502,0.07937000000000001,L,13.131149775216116,14.117354086561479,15.217641570244087,16.4502,17.836977108482674,19.4046508222109,21.185904052163288
455,1,455,-0.4852,16.4466,0.07936,L,13.128886401762431,14.114655549833381,15.214494261431476,16.4466,17.832935496576003,19.400201380408244,21.181114485823905
456,1,456,-0.4859,16.4429,0.07935,L,13.126510663099847,14.111854859501584,15.21124979208932,16.4429,17.828779583824893,19.395606826937687,21.1761254363332
457,1,457,-0.4867,16.4393,0.07934,L,13.124246478938943,14.10915584971923,15.20810228841815,16.4393,17.824738059402232,19.39115743358784,21.17133574867979
458,1,458,-0.4874,16.4357,0.07934,L,13.121597066310887,14.10617865465822,15.204803750384851,16.4357,17.82087604333306,19.38710114100759,21.167193731905062
459,1,459,-0.4881,16.432000000000002,0.07933,L,13.119220285378882,14.103377358611672,15.20155903293265,16.432000000000002,17.81672023897568,19.382506641616427,21.162204517285737
460,1,460,-0.4889,16.4284,0.07932,L,13.116955014823876,14.100677724272636,15.198411277426667,16.4284,17.812678815880872,19.378057281763144,21.157414635397785
461,1,461,-0.4896,16.4248,0.07931,L,13.114657304036985,14.09796180316489,15.195258882004998,16.4248,17.808631530876813,19.373580804786293,21.152554119976084
462,1,462,-0.4903,16.4212,0.07931,L,13.112006947396418,14.0949840994038,15.191960159124848,16.4212,17.80476954273725,19.369524417304742,21.14841179125637
463,1,463,-0.4911,16.4176,0.0793,L,13.109740595356751,14.09228384339538,15.18881215301366,16.4176,17.80072822020938,19.36507508991721,21.143621714368347
464,1,464,-0.4918,16.414,0.07929,L,13.10744185634357,14.089567325027417,15.185659513152633,16.414,17.796681041399477,19.360598664533697,21.138761033578856
465,1,465,-0.4925,16.4104,0.07929,L,13.104790821391342,14.086589259794083,15.182360661430572,16.4104,17.792819066860027,19.356542197113356,21.134618472667338
466,1,466,-0.4933,16.4069,0.07927999999999999,L,13.102603249387773,14.08397422440187,15.179304922643611,16.4069,17.788886268179876,19.352210854055055,21.12995698796368
467,1,467,-0.494,16.4033,0.07927000000000001,L,13.100303486768025,14.081257111526485,15.17615203953779,16.4033,17.784839194764942,19.34773447907084,21.125096140635712
468,1,468,-0.4947,16.3997,0.07926,L,13.098003352033125,14.078539777915752,15.172999063325483,16.3997,17.780792168391294,19.343258141488285,21.120235258258056
469,1,469,-0.4954,16.3962,0.07926,L,13.095431247068479,14.075647053405442,15.169792547542084,16.3962,17.777038644097296,19.33931953165521,21.116221178439744
470,1,470,-0.4962,16.3926,0.07925,L,13.093162351716783,14.072945330576236,15.16664394733619,16.3926,17.772997565903143,19.334870295617726,21.11143065715237
471,1,471,-0.4969,16.3891,0.07923999999999999,L,13.090941070774742,14.070313254757608,15.163583250397117,16.3891,17.769059065013373,19.330511956099876,21.106698393518666
472,1,472,-0.4976,16.3856,0.07923999999999999,L,13.088368300661056,14.067420176226092,15.160376608707626,16.3856,17.765305553432487,19.326573267250875,21.102684087987825
473,1,473,-0.4983,16.3821,0.07923,L,13.086146397844393,14.064787741755957,15.157315766543647,16.3821,17.761367111930827,19.322214948573,21.097951711455295
474,1,474,-0.499,16.3785,0.07922,L,13.083844246424903,14.062069234553135,15.154162308793326,16.3785,17.757320297299625,19.317738718954615,21.093090512114102
475,1,475,-0.4997,16.375,0.07921,L,13.081621611566044,14.059436366167022,15.151101283840973,16.375,17.75338194738276,19.313380471265656,21.088358061870895
476,1,476,-0.5005,16.3715,0.07921,L,13.079079699774947,14.056558724361933,15.147898974919089,16.3715,17.74963433967771,19.309468732010846,21.084413865562073
477,1,477,-0.5012,16.368,0.0792,L,13.076856424737771,14.053925488707257,15.144837802487693,16.368,17.745696046834116,19.305110496321483,21.079681284946005
