,m_boys_wt,s_boys_wt,m_girls_wt,s_girls_wt,m_boys_lh,s_boys_lh,m_girls_lh,s_girls_lh,m_boys_hc,s_boys_hc,m_girls_hc,s_girls_hc,m_len_-3,m_wei_-3,m_hc_-3,f_len_-3,f_wei_-3,f_hc_-3,m_len_-2,m_wei_-2,m_hc_-2,f_len_-2,f_wei_-2,f_hc_-2,m_len_-1,m_wei_-1,m_hc_-1,f_len_-1,f_wei_-1,f_hc_-1,m_len_0,m_wei_0,m_hc_0,f_len_0,f_wei_0,f_hc_0,m_len_1,m_wei_1,m_hc_1,f_len_1,f_wei_1,f_hc_1,m_len_2,m_wei_2,m_hc_2,f_len_2,f_wei_2,f_hc_2,m_len_3,m_wei_3,m_hc_3,f_len_3,f_wei_3,f_hc_3
0,-0.39774611600000004,0.207817212,-0.488910019,0.207817212,3.487772942,0.069114156,3.4562768939999997,0.069114156,24.77618599,1.734309435,23.98039627,1.734309435,26.587215341754376,0.3601632954155854,19.573257684999998,25.76287303812117,0.3287815748273477,18.777467965,28.489757308689,0.443356744804071,21.307567119999998,27.606426284062564,0.40472621897467553,20.5117774,30.528442376336507,0.5457668942540338,23.041876554999998,29.581901484732843,0.4982131751499599,22.246086835,32.71301274444536,0.671832573552761,24.77618599,31.6987387808916,0.613294509364455,23.98039627,35.05390775022777,0.8270179295199895,26.510495425,33.96705383586587,0.7549582668169587,25.714705705,37.56231375448977,1.0180492620812422,28.24480486,36.397686174950024,0.9293446719846008,27.44901514,40.25021759753913,1.253206566665023,29.979114295,39.002250983901895,1.1440122683702818,29.183324575
1,-0.366197199,0.206175789,-0.457361102,0.206175789,3.49602294,0.06827344,3.464526653,0.06827344,24.94226837,1.7131967540000002,24.14647865,1.7131967540000002,26.875164839720178,0.37354209896326956,19.802678108000002,26.0418883762444,0.3409946574920809,19.006888388,28.774111021388737,0.4590717435983371,21.515874862,27.881956885235287,0.41907193970123313,20.720085142,30.80723299778746,0.5641850446183313,23.229071616,29.852041008641773,0.5150265166516063,22.433281895999997,32.98401136613667,0.6933660566342499,24.94226837,31.961327393542092,0.6329517386522997,24.14647865,35.3145966039718,0.8521255447629945,26.655465124000003,34.21965179739186,0.7778782072573888,25.859675404,37.80985640156625,1.0472360697354655,28.368661878,36.6375449528841,0.9559883769564403,27.572872158,40.48142633876997,1.2870209002594986,30.081858632,39.22628167352978,1.1748802940476364,29.286068911999998
2,-0.335144132,0.20457051699999998,-0.426308036,0.20457051699999998,3.5041494369999997,0.06745261,3.472653389,0.06745261,25.10661507,1.69259727,24.31082344,1.69259727,27.161257654163318,0.3871838310900702,20.02882326,26.319117045739212,0.35344775890972574,19.23303163,29.056558304232713,0.47507377747906354,21.72142053,28.15565349339505,0.43367968516146826,20.9256289,31.084112202656478,0.5829145638980042,23.4140178,30.120342649126403,0.5321240963640891,22.61822617,33.25314792311747,0.7152349906733695,25.10661507,32.22212695271338,0.6529151897577893,24.31082344,35.57353800512377,0.8775918866440359,26.79921234,34.47057284346304,0.801125616992862,26.00342071,38.055843889661645,1.0768034695539037,28.49180961,36.8759143026228,0.9829795113823006,27.69601798,40.71136399043869,1.321235678781563,30.18440688,39.44909943416443,1.2061138719097977,29.38861525
3,-0.3045775,0.20300051600000002,-0.395741403,0.20300051600000002,3.512155056,0.066651158,3.480659008,0.066651158,25.26924515,1.67249918,24.47345543,1.67249918,27.44548248729021,0.4010861455257592,20.25174761,26.594529427066316,0.36613873830543436,19.45595789,29.337094524017687,0.4913598478207336,21.924246789999998,28.42749162762658,0.44854671930691115,21.128457070000003,31.359081244416668,0.6019517321744753,23.59674597,30.386786216879667,0.549502520088863,22.800956250000002,33.52042840128023,0.7374348748171393,25.26924515,32.48112034242957,0.673180755954665,24.47345543,35.83074106820043,0.9034116284242985,26.94174433,34.719801270505315,0.8246956358169371,26.14595461,38.300286324723466,1.1067452845576675,28.61424351,37.11277774765371,1.01031243944428,27.81845379,40.94003888347358,1.3558438770896026,30.28674269,39.670684213184565,1.2377065925475932,29.490952970000002
4,-0.27448678,0.201464862,-0.365650684,0.201464862,3.5200424189999997,0.06586857900000001,3.4885463710000004,0.06586857900000001,25.43019104,1.652889848,24.63440132,1.652889848,27.72783221912133,0.41524716156364744,20.471521496,26.868124845014787,0.37906587740269926,19.675731776,29.615718802415863,0.5079275274911003,22.124411344000002,28.69747710062337,0.4636708247213055,21.328621624,31.63214467155207,0.6212935260333591,23.777301192,30.651383253997587,0.5671590256839211,22.981511471999998,33.78586159591635,0.759962050880827,25.43019104,32.73832372404038,0.6937450951503745,24.63440132,36.086217220832125,0.9295804552580881,27.083080888,34.96735633033071,0.8485843215927621,26.287291168,38.543195638570836,1.1370565435422522,28.735970736,37.34815560622169,1.0379826191015624,27.940181015999997,41.1674607216946,1.3908398954593924,30.388860584,39.89105478862365,1.2696533392635434,29.593070863999998
5,-0.24486219899999997,0.19996272,-0.33602610200000005,0.19996272,3.5278139110000004,0.06510438,3.4963178630000002,0.06510438,25.58947754,1.633757353,24.79368782,1.633757353,28.008296532002323,0.42966460672545653,20.688205481,27.139893301831275,0.3922271032192904,19.892415761,29.892426410387404,0.5247739717999389,22.321962834,28.96560532997038,0.47904940640244903,21.526173114,31.90330249750984,0.6409364820096716,23.955720187,30.914133773510297,0.5850904536962456,23.159930467,34.04945106409738,0.7828124031417173,25.58947754,32.993740544329505,0.7146044529671887,24.79368782,36.33997194669281,0.9560935844860577,27.223234893,35.213243336590615,0.8727873117301755,26.427445173,38.78457713166742,1.1677318072972722,28.856992246,37.58205301444828,1.0659850891695508,28.061202526,41.393631934797256,1.4262176798380541,30.490749599,40.11021351484383,1.301948590521115,29.694959879
6,-0.215693831,0.198493227,-0.306857735,0.198493227,3.535471916,0.064358085,3.503975868,0.064358085,25.74713326,1.615090132,24.95134354,1.615090132,28.286867782581286,0.44433632613793234,20.901862863999998,27.40982739114771,0.4056204470973863,20.106073144,30.167215221181348,0.5418964838445236,22.516952995999997,29.231874254857104,0.4946800005482443,21.721163276,32.17255728686513,0.6608773173136909,24.132043128,31.17504026047783,0.6032938050671257,23.336253408,34.311202899824195,0.805982030813568,25.74713326,33.247376708352085,0.7357552656848821,24.95134354,36.592013309229095,0.9829464818596912,27.362223391999997,35.45747010272282,0.8973004636154013,26.566433672,39.024438808866726,1.1987659144522944,28.977313524,37.81447772899489,1.094315133789681,28.181523804,41.61855789342099,1.4619714747173522,30.592403656,40.328165595966844,1.3345870871570262,29.796613936
7,-0.186973155,0.19705560800000002,-0.278137058,0.19705560800000002,3.543018579,0.063629247,3.511522532,0.063629247,25.90317726,1.5968772169999998,25.10738754,1.5968772169999998,28.56353310561629,0.4592594495732761,21.112545609,27.677914674289642,0.41924329049358344,20.316755889,30.44007768317744,0.5592915580759755,22.709422826,29.496276587299132,0.5105594090027392,21.913633106000002,32.439906013436584,0.6811118360780579,24.306300043,31.4340998139803,0.6217652519002349,23.510510323000002,34.57111749560922,0.8294660031013809,25.90317726,33.499232629949844,0.7571930350391183,25.10738754,36.842343636883,1.0101334521841006,27.500054477,35.70003892067553,0.9221185818273206,26.704264757,39.26278301042965,1.2301523961273853,29.096931694,38.04543205560753,1.1229668520488973,28.301141974,41.842238510060916,1.4980940532421325,30.693808910999998,40.54491098774578,1.3675622372793261,29.898019191000003
8,-0.158690706,0.19564905800000001,-0.24985459399999999,0.19564905800000001,3.550456285,0.062917419,3.518959999,0.062917419,26.05763817,1.579107523,25.26184845,1.579107523,28.83829028810112,0.4744315729866659,21.320315601,27.94414627312422,0.4330934441116491,20.524525881,30.711016903162673,0.5769562595615115,22.899423124000002,29.758808166670843,0.5266849589757223,22.103633404,32.705356309402994,0.7016365360164719,24.478530647,31.691312192723657,0.6405016048678561,23.682740926999998,34.82920590671986,0.8532602264291901,26.05763817,33.74931088878458,0.7789140336115227,25.26184845,37.09097594340909,1.037649803899181,27.636745693,35.94095373966093,0.9472373951071424,26.840955973,39.49962281997132,1.2618859782530398,29.215853216,38.27491944867281,1.1519354434135995,28.420063495999997,42.064684555630954,1.5345796010638924,30.794960739,40.760450304516986,1.4008687501641484,29.999171019
9,-0.130837277,0.194272786,-0.22200118,0.194272786,3.55778718,0.062222157,3.526291132,0.062222157,26.21054077,1.5617702009999999,25.41475105,1.5617702009999999,29.11113389275137,0.4898502068105429,21.525230167000004,28.20853695410778,0.4471686162212491,20.729440447,30.98003194074585,0.5948875701633023,23.087000368,30.019489418018473,0.5430538720993753,22.291210648,32.96891088425147,0.7224478344900868,24.648770569,31.946702744088707,0.6594995652740776,23.852980848999998,35.08547334530433,0.8773605295134017,26.21054077,33.99764073290931,0.8009144192550869,25.41475105,37.337916444551944,1.0654907690204989,27.772310971000003,36.18024635164725,0.9726525091857048,26.976521251,39.734963547439925,1.2939613085826112,29.334081172,38.50297249593491,1.1812159712459052,28.538291452,42.28589804846371,1.571422218559466,30.895851373,40.97481472663399,1.4345011785293336,30.100061652999997
10,-0.103405006,0.192926094,-0.194568902,0.192926094,3.5650134089999996,0.061543062,3.5335173610000004,0.061543062,26.36190414,1.544855475,25.56611443,1.544855475,29.382058207320593,0.5055121081446841,21.727337715,28.471061202302593,0.46146586920175947,20.931548005,31.247122283057877,0.6130816257992304,23.27219319,30.278298567086726,0.5596626485949482,22.47640348,33.23057370872351,0.7435412007679332,24.817048665,32.200252656669555,0.6787550307330902,24.021258955,35.33992727418743,0.9017616806223877,26.36190414,34.24420526325228,0.8231894569024788,25.56611443,37.583174780307786,1.0936503959687274,27.906759615,36.41790040019653,0.9983585406704258,27.110969904999997,39.968815317819306,1.3263717169452542,29.45161509,38.72957364210922,1.2108024068724939,28.65582538,42.5058874682131,1.6086145426336105,30.996470565,41.187983327327345,1.4684528741585516,30.200680854999998
11,-0.076385126,0.19160825,-0.16754902900000002,0.19160825,3.572137117,0.060879710999999996,3.540641069,0.060879710999999996,26.51175308,1.5283529759999999,25.71596336,1.5283529759999999,29.651063225256024,0.5214145480360534,21.926694152,28.731725662066584,0.4759826956918858,21.130904432,31.512292096524703,0.631535182597513,23.455047127999997,30.535246733717727,0.5765083075822551,22.659257408000002,33.490352289656165,0.7649128478687871,24.983400103999998,32.4519767470853,0.6982645203692472,24.187610384,35.59257743136283,0.9264593342658253,26.51175308,34.48902194821546,0.8457351507236155,25.71596336,37.82676148792954,1.122123782388753,28.040106056,36.65393464979982,1.0243509791837309,27.244316336,40.201187661219656,1.3591117671670576,29.568459032,38.95474123125465,1.2406897450778602,28.772669311999998,42.72465909851433,1.646150651686318,31.096812007999997,41.399971896395,1.50271837956165,30.301022288
12,-0.049769428,0.190318525,-0.140933335,0.190318525,3.579160452,0.060231712,3.547664165,0.060231712,26.66011238,1.5122530459999999,25.86432266,1.5122530459999999,29.918149890983486,0.5375545676091169,22.123353242,28.9905243198074,0.49071640235652747,21.327563522,31.77554688183158,0.6502447308202068,23.635606288,30.790331889156693,0.5935876545121348,22.839816568,33.74825593556398,0.7865586778287703,25.147859334,32.701876219488724,0.7180243046639028,24.352069613999998,35.843435926622824,0.9514487766588411,26.66011238,34.73209422115302,0.8685472114675549,25.86432266,38.068690171098346,1.1509055841891995,28.172365426000002,36.88835346603581,1.0506249630382325,27.376575706,40.43209401882877,1.3921754867028808,29.684618472,39.178478924154604,1.2708725540595684,28.888828752,42.94222415849,1.6840239654774207,31.196871518000002,41.610781360130474,1.5372917125357852,30.401081798
13,-0.02354959,0.18905624699999998,-0.11471349,0.18905624699999998,3.5860850810000002,0.059598673,3.554589033,0.059598673,26.80700302,1.4965457919999998,26.0112133,1.4965457919999998,30.183308170666542,0.5539292372437785,22.317365644,29.247468238998227,0.50566431901435,21.521575924000004,32.03687986603995,0.6692068431868368,23.813911436,31.04356954713203,0.6108975657677572,23.018121716000003,34.004280304454475,0.8084747452516265,25.310457228,32.94997031375976,0.7380307880698628,24.514667508000002,36.092499764610764,0.9767255376484458,26.80700302,34.97344408249446,0.8916215658094395,26.0112133,38.30895780163834,1.1799908178921885,28.303548812,37.121180363570396,1.0771759518265818,27.507759092,40.66152960917071,1.425557412640353,29.800094603999998,39.40081017855651,1.3013458575781995,29.004304884,43.158574000328386,1.722228602053015,31.296640396,41.820433173783016,1.5721675165178424,30.500850676
14,0.002281486,0.187820762,-0.08888241599999999,0.187820762,3.5929131510000003,0.058980238,3.561417103,0.058980238,26.95244598,1.48122263,26.15665627,1.48122263,30.446542380925077,0.5705349782446854,22.50877809,29.50254081621282,0.5208231688698569,21.71298838,32.29630007804263,0.6884173318204254,23.99000072,31.294946379923218,0.6284342063772242,23.19421101,34.258438468351436,0.8306562100869199,25.47122335,33.19624824937329,0.7582795377593051,24.675433639999998,36.339785159717046,1.0022840905695705,26.95244598,35.21306234098501,0.9149531511009492,26.15665627,38.547582566390666,1.209373247331471,28.43366861,37.352406516405246,1.1039982315536028,27.6378789,40.889513110271636,1.4592505908478715,29.91489124,39.62172500239763,1.332103281798532,29.11910153,43.373725953254436,1.760756897499174,31.39611387,42.02891429434748,1.6073387643757844,30.60032416
15,0.027731753999999997,0.186611444,-0.06343215,0.186611444,3.5996465680000003,0.058376037,3.56815052,0.058376037,27.09646225,1.466274261,26.30067253,1.466274261,30.70785413840119,0.5873686819695398,22.697639467,29.755750546705087,0.5361901185579171,21.901849747,32.553812653268295,0.7078726077745766,24.163913727999997,31.544474722624063,0.6461943054468733,23.368124008,34.51073831104459,0.8530989891346729,25.630187989,33.440725481429766,0.7787668327700877,24.834398269,36.58530174203203,1.0281198583889306,27.09646225,35.450966629103554,0.9385377969298977,26.30067253,38.78457457188541,1.2390478205651803,28.562736510999997,37.58205053403285,1.1310871999168417,27.766946791,41.116053526871674,1.4932495361514089,30.029010772,39.841241484881756,1.3631398309164533,29.233221052,43.58768598818218,1.7996030017625133,31.495285033,42.23624045258635,1.6428001296164874,30.699495313
16,0.052808963,0.18542762100000001,-0.038354937,0.18542762100000001,3.6062872410000004,0.057785705,3.574790955,0.057785705,27.23907661,1.451691628,26.4432869,1.451691628,30.96724788079057,0.6044272884199112,22.884001726,30.007094588889636,0.5517623780129821,22.088212016,32.80942530595873,0.7275691164643086,24.335693354,31.792154483760957,0.6641746220932646,23.539903644,34.761190049924565,0.8757990073818386,25.787384982000003,33.68340389387636,0.7994889579484011,24.991595272,36.82906123526402,1.0542282292827925,27.23907661,35.68715981351723,0.9623712990823444,26.4432869,39.01994579365013,1.269009384629475,28.690768238,37.810115021868526,1.1584381598891493,27.894978528,41.34116153581288,1.5275485644823303,30.142459866000003,40.05936043768425,1.3944503244922033,29.346670156000002,43.800461593883156,1.8387607255822898,31.594151494000002,42.44240880378569,1.678545972330952,30.798361784
17,0.077519678,0.18426872800000002,-0.013644221000000002,0.18426872800000002,3.612836599,0.057208922,3.5813405510000003,0.057208922,27.38030434,1.437466741,26.58451271,1.437466741,31.22471201278955,0.6217069081865264,23.067904116999998,30.25658313204579,0.5675363918923796,22.272112486999998,33.0631296939216,0.7475023888024953,24.505370858,32.038000279394055,0.6823710708143244,23.709579228,35.00978791123264,0.8987511863030418,25.942837598999997,33.924301941924256,0.8204412702623375,25.147045968999997,37.071059543852684,1.0806034963649451,27.38030434,35.92166340628462,0.9864484394779353,26.58451271,39.25369268697993,1.299251599499326,28.817771081,38.03662354153706,1.1860453136850484,28.021979451,41.56483274348099,1.5621407153317792,30.255237821999998,40.27610620580258,1.4260283962319857,29.459446191999998,44.01204581617845,1.8782225209017716,31.692704563,42.64744291326593,1.7145693873547698,30.896912933
18,0.10187130400000001,0.183134153,0.010707403999999998,0.183134153,3.619296789,0.056645340999999995,3.587800741,0.056645340999999995,27.520166399999997,1.4235910180000002,26.72437668,1.4235910180000002,31.480262621446553,0.6392043015300958,23.249393345999998,30.504210339371465,0.5835092031836769,22.453603625999996,33.314945396276656,0.7676687131378879,24.672984363999998,32.28200838198727,0.7007802638997683,23.877194644,35.25655424490532,0.9219513256092097,26.096575381999997,34.16341723259208,0.8416199360558206,25.300785662,37.311320863304594,1.1072409650748707,27.520166399999997,36.15447537209023,1.0107649333970314,26.72437668,39.485840133274976,1.3297692846526608,28.943757417999997,38.261573206560115,1.213903933137516,28.147967698,41.78709128906621,1.5970203471347169,30.367348435999997,40.491473577599386,1.4578688973056324,29.571558716,44.222460317597516,1.9179823286627364,31.790939453999997,42.851333468021615,1.7508648449945905,30.995149734
19,0.125870734,0.18202333199999998,0.034706831,0.18202333199999998,3.625669241,0.056094643,3.594173193,0.056094643,27.65868378,1.410056472,26.86289406,1.410056472,31.73389371311424,0.6569159083949158,23.428514364,30.749977544743007,0.5996775619292377,22.632724644,33.56486901651124,0.7880640347915856,24.838570836000002,32.5241830668712,0.7193984998515734,24.042781116,35.50148753507613,0.9453948595177606,26.248627308,34.400756313664246,0.863020787243935,25.452837587999998,37.54984464808047,1.1341355536406081,27.65868378,36.38560367585441,1.0353161417056191,26.86289406,39.7163874246644,1.36055685207322,29.068740252,38.484972329822945,1.242008916956991,28.272950532,42.0079349155623,1.6321813929395455,30.478796724,40.705469900176325,1.4899662891948762,29.683007003999997,44.43169961561602,1.9580336502650662,31.888853196,43.054085256809735,1.7874264126672328,31.093063475999998
20,0.149525002,0.18093568100000001,0.058361102000000005,0.18093568100000001,3.6319561,0.055556506,3.6004598139999997,0.055556506,27.79587746,1.3968548769999998,27.00008774,1.3968548769999998,31.985624964151903,0.6748383886489095,23.605312829,30.993896437901764,0.6160384238586692,22.809523109000004,33.81292372039084,0.8086845530720749,25.002167706,32.76453898359066,0.738222314931992,24.206377986000003,35.744613769540116,0.9690775115604978,26.399022583,34.63633612372966,0.8846399269221168,25.603232863000002,37.78665885562255,1.1612825048342275,27.79587746,36.61506669380602,1.0600977300135708,27.00008774,39.94536342389938,1.3916090714585405,29.192732337,38.70683966695204,1.2703555005593423,28.396942617,42.22739208470594,1.667618171895345,30.589587213999998,40.9181130142958,1.5223153980159152,29.793797494,44.63979018923187,1.9983703931455894,31.986442091,43.25571364278018,1.8242485430385234,31.190652371
21,0.172840059,0.17987068,0.081676155,0.17987068,3.638158321,0.05503064,3.606662273,0.05503064,27.931762699999997,1.383979201,27.13597298,1.383979201,32.23543782639645,0.6929676368187238,23.779825096999996,31.23597117541911,0.6325880332889452,22.984035376999998,34.059092850052174,0.8295256056928844,25.163804297999995,33.00308338464659,0.7572474435849501,24.368014577999997,35.985917486703855,0.9929940359973158,26.547783498999998,34.87016641093187,0.9064725550285921,25.751993779,38.021748349585735,1.1886759718557736,27.931762699999997,36.842875902066325,1.085104347305577,27.13597298,40.17275224658002,1.4229194887844092,29.315741900999996,38.92718746273355,1.29893777589805,28.519952180999997,42.44544486031462,1.703323630241723,30.699721101999998,41.12941475542666,1.5549097649867107,29.903931382,44.84671048504983,2.038984926559979,32.083700303,43.456228625388555,1.8613242467134081,31.287910583
