,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
64,2,64,-0.4773,18.7811,0.14459,12.662097663991453,14.324380892662846,16.3304593764512,18.7811,21.816628469989983,25.637045558232405,30.53512533397009
65,2,65,-0.4803,18.9545,0.14514000000000002,12.764365885440315,14.444203095173737,16.473232917739498,18.9545,22.031833961691515,25.9107869118652,30.89323036223222
66,2,66,-0.4834,19.1276,0.14569000000000001,12.866321705318109,14.563658467405261,16.615628299417843,19.1276,22.246993889691915,26.185078431991787,31.25314441682341
67,2,67,-0.4864,19.3004,0.14624,12.967778617665159,14.682645674173598,16.75761430229252,19.3004,22.462056864880367,26.4596545173057,31.6140759554885
68,2,68,-0.4894,19.473,0.14679,13.068899683513187,14.80129336528929,16.8992942994079,19.473,22.67716505861047,26.734789180947587,31.976604526324074
69,2,69,-0.4924,19.6455,0.14735,13.169429439696083,14.919418260651963,17.040596759625803,19.6455,22.892682226983677,27.01125598912061,32.342152560543134
70,2,70,-0.4954,19.818,0.1479,13.270083600755171,15.03761681881292,17.181925411508722,19.818,23.108234437832305,27.287941159102616,32.708441388302056
71,2,71,-0.4984,19.9908,0.14845,13.370741768050783,15.155858609243305,17.323382915461004,19.9908,23.324416888348622,27.56588825817409,33.077211006384005
72,2,72,-0.5013,20.1639,0.149,13.47130220898246,15.274087744445982,17.464951645024076,20.1639,23.541202119201575,27.8449514372886,33.44801924462391
73,2,73,-0.5043,20.3377,0.14955,13.572236482612949,15.392719126059294,17.607012829080247,20.3377,23.759116374151898,28.125994627171313,33.822480172326884
74,2,74,-0.5072,20.5124,0.1501,13.67347143261311,15.511790304994337,17.749703537748232,20.5124,23.978337389912557,28.40899523348855,34.20001309979061
75,2,75,-0.51,20.6885,0.15065,13.775335543938509,15.631675984521461,17.893454664960053,20.6885,24.19945130302472,28.69464856813064,34.58145499241015
76,2,76,-0.5129,20.8661,0.1512,13.87810523038715,15.752566293462921,18.038387782024838,20.8661,24.42263967107871,28.983429466381814,34.96800036524827
77,2,77,-0.5157,21.0457,0.15175,13.981896591093482,15.874718525878418,18.18489635607891,21.0457,24.648430666474468,29.275720218497966,35.359521722462205
78,2,78,-0.5185,21.2274,0.1523,14.08687944379301,15.998263751642446,18.333083006564443,21.2274,24.876977338945263,29.571840584295323,35.756734846692005
79,2,79,-0.5213,21.4113,0.15284,14.19346055741236,16.12355237792513,18.483202995138292,21.4113,25.10812969802114,29.871238171908274,36.15843346679672
80,2,80,-0.524,21.5979,0.15339,14.301169120353165,16.250340340289135,18.63532450818295,21.5979,25.342989809253037,30.175864963417723,36.56779039077471
