,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
67,1,128,-1.7777,16.7628,0.10905999999999999,12.952258009758907,13.940959068934182,15.172429035581924,16.7628,18.923340939719516,22.090478764321237,27.366977904034865
68,1,129,-1.7804,16.8059,0.10948,12.976238032758365,13.968930202687716,15.206284958082604,16.8059,18.98229678741184,22.18045633333905,27.5327171198479
69,1,130,-1.7828,16.8497,0.10989000000000002,13.000875034451507,13.997599130723076,15.240861015011383,16.8497,19.041836038838046,22.270675673471935,27.697847777607706
70,1,131,-1.7847,16.8941,0.1103,13.02576705481678,14.026636018807277,15.275923965523937,16.8941,19.10204916657198,22.361509598696344,27.863154845757986
71,1,132,-1.7862,16.9392,0.1107,13.05127032828574,14.056344030822075,15.311697961635078,16.9392,19.162824648118804,22.452436167398304,28.027109026075394
72,1,133,-1.7873,16.985,0.1111,13.077135037746084,14.086519166628308,15.34805423229217,16.985,19.224398502990354,22.54417513077047,28.191638149242923
73,1,134,-1.7881,17.0314,0.1115,13.103318732177371,14.11709791926967,15.384908587491074,17.0314,19.286672736668415,22.636689959255488,28.356996661231477
74,1,135,-1.7884,17.0784,0.11189,13.12998611902273,14.148235120771528,15.422373341615229,17.0784,19.3493724269146,22.72899181137861,28.51993659718508
75,1,136,-1.7884,17.1262,0.11227999999999999,13.157118577776352,14.17993666594259,15.460514771645787,17.1262,19.412995440629327,22.822301530099494,28.683822680299585
76,1,137,-1.788,17.1746,0.11266,13.184765723225802,14.212214212107877,15.49927244239929,17.1746,19.477054203537087,22.91546224657192,28.845525940973364
77,1,138,-1.7873,17.2236,0.11304000000000002,13.212716983038668,14.24488580011947,15.538524323975215,17.2236,19.54180631356645,23.009333290673524,29.007641155266512
78,1,139,-1.7861,17.2734,0.11342,13.241041756932708,14.278067981269603,15.578434058559699,17.2734,19.607444178721316,23.103938253730075,29.169314667920126
79,1,140,-1.7846,17.324,0.11379,13.270062629106361,14.312007240209098,15.619145559622154,17.324,19.673753879554372,23.198714858266097,29.329309879757833
80,1,141,-1.7828,17.3752,0.11415,13.299623456788506,14.346536743114065,15.660478148657898,17.3752,19.740504884564604,23.29337250516203,29.48715753391785
81,1,142,-1.7806,17.4272,0.11450999999999999,13.329585377800775,14.381592128776662,15.702473376024741,17.4272,19.808152173035026,23.38882497628408,29.6447706647211
82,1,143,-1.778,17.4799,0.11487,13.35986692564538,14.417087585587199,15.745039684009821,17.4799,19.876581072363702,23.484924302624652,29.801884122104134
83,1,144,-1.7751,17.5334,0.11522,13.390830174746498,14.453331562129287,15.788404936316617,17.5334,19.945671372242522,23.58111708451231,29.956853172853094
84,1,145,-1.7719,17.5877,0.11556,13.42247222215735,14.490322529314128,15.832568834852554,17.5877,20.01541971670331,23.677381888714848,30.109559772096414
85,1,146,-1.7684,17.6427,0.1159,13.454464043063963,14.52777061014694,15.877309368294195,17.6427,20.08596153511804,23.77436877262282,30.262076532860615
86,1,147,-1.7645,17.6985,0.11623,13.487085445427088,14.56593722240959,15.922839052633737,17.6985,20.157138031353888,23.871264926864455,30.411509062244875
87,1,148,-1.7604,17.7551,0.11656,13.520167710418473,14.604663141547796,15.969041866220145,17.7551,20.229237041727664,23.969118630053455,30.56138841864515
88,1,149,-1.7559,17.8124,0.11688,13.553796180370213,14.644021224621282,16.015942672615907,17.8124,20.30185150981318,24.06671080995019,30.70781869617048
89,1,150,-1.7511,17.8704,0.1172,13.587758747344644,14.683826818673213,16.063416508151644,17.8704,20.375252727587952,24.164969928833752,30.853742604639734
90,1,151,-1.7461,17.9292,0.11750999999999999,13.622423998497963,14.724393536187012,16.111694354228703,17.9292,20.44931583726404,24.263332290996104,30.9975131237911
91,1,152,-1.7408,17.9887,0.11780999999999998,13.65767000927141,14.765612956722238,16.160677789497782,17.9887,20.523904564871312,24.361512859958243,31.138229698848978
92,1,153,-1.7352,18.0488,0.11810999999999999,13.693164151714132,14.807191982961008,16.210142520964904,18.0488,20.59916037410365,24.460186908526442,31.27807781212352
93,1,154,-1.7293,18.1096,0.11840999999999999,13.72897783276108,14.849209836744567,16.260177194079446,18.1096,20.675196525794966,24.559480759711448,31.417182204590308
94,1,155,-1.7232,18.171,0.11869,13.765587991122995,14.892030734050339,16.310970583063618,18.171,20.751396029178707,24.657718602247943,31.551100331729646
95,1,156,-1.7168,18.233,0.11897999999999999,13.802179880807257,14.934993787436083,16.36210783864538,18.233,20.828518462017858,24.75725117840059,31.686452329863553
96,1,157,-1.7102,18.2955,0.11925,13.839489805563733,14.978677325962884,16.413914810071425,18.2955,20.9056834795634,24.855562786735472,31.816347002074217
97,1,158,-1.7033,18.3586,0.11952,13.87703158298124,15.022711350091438,16.466200361944743,18.3586,20.9835063357111,24.954312020143306,31.94514660504331
98,1,159,-1.6962,18.4221,0.11979000000000001,13.914696508209335,15.066956670078289,16.51879325822949,18.4221,21.061777834988774,25.05336072933862,32.07316326423203
99,1,160,-1.6888,18.486,0.12005,13.952694160205043,15.111598823825068,16.5718211720147,18.486,21.14021158996198,25.151714212589642,32.19721566544134
100,1,161,-1.6811,18.5502,0.1203,13.990947433537897,15.156555739189583,16.625194948557954,18.5502,21.21868959501621,25.249222238166727,32.31710126244404
101,1,162,-1.6732,18.6148,0.12055,14.02931622975151,15.201720192160165,16.67887543235222,18.6148,21.297610255682166,25.347001988753824,32.436137883791936
102,1,163,-1.6651,18.6795,0.12079000000000001,14.06783443762361,15.247062722560702,16.73273241058967,18.6795,21.376362004356228,25.443788541035467,32.55132827120667
103,1,164,-1.6568,18.7445,0.12102,14.106652680191656,15.292747292957293,16.78694596184403,18.7445,21.455170502436097,25.53984459193041,32.66301796704211
104,1,165,-1.6482,18.8095,0.12125,14.145230486789682,15.338282086866164,16.84109829247699,18.8095,21.533937124449164,25.635459888032866,32.77244062053327
105,1,166,-1.6394,18.8746,0.12147999999999999,14.183688781083102,15.383775173266939,16.895287937156787,18.8746,21.612796432899707,25.730911496942944,32.880466988956755
106,1,167,-1.6304,18.9398,0.1217,14.222291963423357,15.42944571539232,16.949655733693564,18.9398,21.6914769598268,25.825338680654944,32.98464938531101
107,1,168,-1.6211,19.005,0.12190999999999999,14.260914558303966,15.475183869588149,17.004103324110467,19.005,21.769839489989998,25.91844936434096,33.084128916823786
108,1,169,-1.6116,19.0701,0.12212,14.29926211299752,15.520715434188688,17.05840960968154,19.0701,21.848059874360494,26.011106334942326,33.18188934548768
109,1,170,-1.602,19.1351,0.12233,14.337383295753156,15.56606865014747,17.112584189148528,19.1351,21.926159094389178,26.103455689665893,33.27863670155785
110,1,171,-1.5921,19.2,0.12253,14.3754447024755,15.611407184902538,17.166750170339444,19.2,22.00381923068497,26.194336226964705,33.37056199325007
111,1,172,-1.5821,19.2648,0.12272000000000001,14.413550386745989,15.656792098674249,17.220928970072464,19.2648,22.081081319421205,26.284043178328833,33.459100366891036
112,1,173,-1.5719,19.3294,0.12290999999999999,14.451300317873049,15.701887131293658,17.274877595520653,19.3294,22.15808073197837,26.37314652412949,33.54581221267028
113,1,174,-1.5615,19.3937,0.1231,14.4886169967629,15.74660960266676,17.328506279621696,19.3937,22.234701967303195,26.461507403120898,33.630537219089945
114,1,175,-1.551,19.4578,0.12328,14.525902978265249,15.791298720134835,17.382060353841094,19.4578,22.31080539045256,26.548551735429484,33.71178200284389
115,1,176,-1.5403,19.5217,0.12345999999999999,14.562828178496156,15.835695962594365,17.4353843308023,19.5217,22.38664262217993,26.634986444444515,33.79126108097543
116,1,177,-1.5294,19.5853,0.12362999999999999,14.599594613866923,15.879949168237951,17.488535568483936,19.5853,22.461821191983493,26.719813972728204,33.86647047090228
117,1,178,-1.5185,19.6486,0.1238,14.636032587305635,15.923891891304752,17.54138911654983,19.6486,22.536661675201497,26.804197281719464,33.941165788232766
118,1,179,-1.5074,19.7117,0.12395999999999999,14.672387617521117,15.9677737252552,17.594161070319814,19.7117,22.610954852284372,26.88710938494164,34.01184062895313
119,1,180,-1.4961,19.7744,0.12412000000000001,14.708228537227955,16.011200746070347,17.64652545690793,19.7744,22.684747606961935,26.969136127863298,34.080518832383895
120,1,181,-1.4848,19.8367,0.12428,14.743665346453415,16.054236504022384,17.698503737658804,19.8367,22.758085248194458,27.050582214986232,34.14856590334756
121,1,182,-1.4733,19.8987,0.12443,14.778944802059574,16.09713220552564,17.750313321759652,19.8987,22.830756564039984,27.130422013938837,34.21253804921761
122,1,183,-1.4617,19.9603,0.12458,14.81376369231445,16.13960496982153,17.80172686270025,19.9603,22.902947947589478,27.2095299298371,34.27525915748241
123,1,184,-1.45,20.0215,0.12473,14.848120648647203,16.181654172604148,17.85274426284717,20.0215,22.974659003685684,27.287906173210775,34.33674150653793
124,1,185,-1.4382,20.0823,0.12487000000000001,14.882304421212373,16.223517902141335,17.903517199379976,20.0823,23.045608435869614,27.3646969273698,34.39476008201733
125,1,186,-1.4263,20.1427,0.12500999999999998,14.91602621865269,16.264958913329966,17.9538949791685,20.1427,23.116075923589275,27.440758624227428,34.451593927974606
126,1,187,-1.4143,20.2026,0.12514,14.94950356596769,16.306136712535157,18.003941349314836,20.2026,23.18566463932882,27.515103745417818,34.50487760565348
127,1,188,-1.4022,20.2621,0.12528,14.98222465850588,16.34665078551603,18.053440020391818,20.2621,23.25505205491633,27.589574013792916,34.55922402153674
128,1,189,-1.39,20.3211,0.12541,15.014701452572716,16.386902638050074,18.102608331312044,20.3211,23.323559268416265,27.662331563690877,34.61007645963489
129,1,190,-1.3777,20.3796,0.12554,15.046639714012974,16.426650862748783,18.15129326252427,20.3796,23.391467704537455,27.73422920098696,34.659655181599426
130,1,191,-1.3653,20.4376,0.12567,15.078038125129556,16.465894904313704,18.199494758791246,20.4376,23.45877707414798,27.805267923242052,34.70797327327119
131,1,192,-1.3529,20.4951,0.12579,15.109256907669742,16.50491564950903,18.247380391883027,20.4951,23.52522741894003,27.87475579203211,34.75353759496399
132,1,193,-1.3403,20.5521,0.12591,15.139875045259666,16.543398346437,18.294772046124475,20.5521,23.591053755070327,27.943237601803208,34.7972697003631
133,1,194,-1.3277,20.6085,0.12603,15.169941027423178,16.58133257044525,18.341604117381564,20.6085,23.656188766380513,28.010882857736167,34.840256487326066
134,1,195,-1.3149,20.6644,0.12615,15.199402772479639,16.618727172077406,18.387941980692723,20.6644,23.720699196125793,28.07752509063679,34.88144671753998
135,1,196,-1.3021,20.7197,0.12627,15.228310788783213,16.65557279892173,18.433720352918055,20.7197,23.784517967968586,28.14333322077765,34.92190839192693
136,1,197,-1.2892,20.7745,0.12638,15.25698224648205,16.692165433284273,18.47917523958665,20.7745,23.84745082541627,28.207455870306504,34.95915702201492
137,1,198,-1.2762,20.8287,0.1265,15.284728950907494,16.72792169802875,18.523900434871752,20.8287,23.909952320976082,28.271434242764332,34.997155879527746
138,1,199,-1.2631,20.8824,0.12661,15.312239315646766,16.763426079085882,18.568303237352087,20.8824,23.971567052859395,28.333733821080337,35.03199819850823
139,1,200,-1.2499,20.9355,0.12672,15.339131179691687,16.79834594804498,18.61213578184053,20.9355,24.03246497232907,28.395057464498944,35.065580208054975
140,1,201,-1.2366,20.9881,0.12683,15.36547644114585,16.832761009332135,18.65548694008229,20.9881,24.092760728059954,28.45554255994515,35.09808183168397
141,1,202,-1.2233,21.04,0.12694,15.391193764467621,16.866548064865498,18.698191322493486,21.04,24.152248928673288,28.51506947517893,35.12975616542445
142,1,203,-1.2098,21.0914,0.12704000000000001,15.416612257588012,16.900050269624685,18.740564355005912,21.0914,24.210824328997774,28.57278629510319,35.15783709954548
143,1,204,-1.1962,21.1423,0.12715,15.441164791882054,16.932788554751543,18.782294025228513,21.1423,24.26908310342363,28.63049713254176,35.18684643273444
144,1,205,-1.1826,21.1925,0.12725999999999998,15.465086883663602,16.96489811486707,18.823377107394357,21.1925,24.32653408616563,28.687254572358295,35.21505063090861
145,1,206,-1.1688,21.2423,0.12736,15.488781669157714,16.996803703701143,18.86421906113498,21.2423,24.383186195726914,28.742350301963135,35.23992404001116
146,1,207,-1.155,21.2914,0.12746,15.511847346929601,17.028082323867057,18.90441571175885,21.2914,24.439030162398794,28.796500372099818,35.26403728409888
147,1,208,-1.141,21.34,0.12755999999999998,15.534290539582596,17.05881554629715,18.944119160614505,21.34,24.49424650666444,28.8496811555771,35.286627581142994
148,1,209,-1.127,21.388,0.12767,15.555849647984745,17.088735826258556,18.983100248764618,21.388,24.549056197122436,28.902866607597208,35.310499968354314
149,1,210,-1.1129,21.4354,0.12777,15.577104411591202,17.1183331909866,19.021677511396845,21.4354,24.602861248375458,28.95428535033195,35.33137241522722
150,1,211,-1.0986,21.4822,0.12787,15.597657614270373,17.147302664087753,19.059672496273087,21.4822,24.655923658558113,29.004607141222255,35.35060438377846
151,1,212,-1.0843,21.5285,0.12797,15.617722313358325,17.17580352273331,19.097199948244114,21.5285,24.70840741097817,29.05426229284111,35.36943751381715
152,1,213,-1.0699,21.5742,0.12807000000000002,15.637153501576725,17.20371543838685,19.13415811840776,21.5742,24.760173098325218,29.102971163257987,35.387182047369244
153,1,214,-1.0553,21.6193,0.12816,15.656210665392242,17.23126806759374,19.17070257171961,21.6193,24.810909078837927,29.14979174806533,35.40154511391227
154,1,215,-1.0407,21.6638,0.12825999999999999,15.674371046467462,17.25800123415852,19.20652263084046,21.6638,24.861238573846848,29.19661781020991,35.41716388384907
155,1,216,-1.026,21.7077,0.12836,15.691892999770308,17.284143684303412,19.241773354001108,21.7077,24.910849987428975,29.24250439636372,35.43172524726946
156,1,217,-1.0112,21.751,0.12845,15.709113942461007,17.309969614179586,19.276625328472626,21.751,24.9594564654044,29.286662478731863,35.44349706033455
157,1,218,-0.9962,21.7937,0.12855,15.72528022813496,17.33488783613206,19.31072432732599,21.7937,25.007606995789025,29.330536532845176,35.45549176056938
158,1,219,-0.9812,21.8358,0.12864,15.741220167212234,17.35953255204174,19.34443920085343,21.8358,25.054777504223043,29.37283580728266,35.46524789744197
159,1,220,-0.9661,21.8773,0.12874000000000002,15.756173856208292,17.383308053262873,19.377413479619335,21.8773,25.10151681017851,29.414993477705703,35.47571310942509
160,1,221,-0.9509,21.9182,0.12883,15.770826251220962,17.406769323016512,19.409991247907765,21.9182,25.14725155769053,29.455443015761485,35.483486595777904
161,1,222,-0.9356,21.9585,0.12893,15.784485274216308,17.429357672225162,19.44182723125871,21.9585,25.19255504434837,29.495750187367964,35.491958398388434
162,1,223,-0.9202,21.9982,0.12902,15.79784271736288,17.451632901764416,19.473267818128974,21.9982,25.236854274159164,29.534359643104285,35.497785889356166
163,1,224,-0.9048,22.0374,0.12911,15.810701498221762,17.47343793887373,19.50424259871825,22.0374,25.280575477291134,29.572328367484896,35.503290654450936
164,1,225,-0.8892,22.076,0.1292,15.822830307769236,17.49460519225409,19.534635048278776,22.076,25.323554332767895,29.60924389615139,35.50737785527537
165,1,226,-0.8735,22.114,0.1293,15.833950765535482,17.514891842480168,19.564283302869327,22.114,25.36610173147821,29.646015188602487,35.51214047898696
166,1,227,-0.8578,22.1514,0.12939,15.844849637526947,17.53491229687719,19.59355259387622,22.1514,25.40767056273212,29.681248322071852,35.51480511700642
167,1,228,-0.8419,22.1883,0.12947999999999998,15.855081956871203,17.554371074770764,19.622327706163798,22.1883,25.44861201590236,29.715571196251574,35.516251067735254
168,1,229,-0.8419,22.1883,0.12947999999999998,15.855081956871203,17.554371074770764,19.622327706163798,22.1883,25.44861201590236,29.715571196251574,35.516251067735254
169,2,61,-0.8886,15.2441,0.09692,11.77012681636568,12.747656371838321,13.890719107873016,15.2441,16.870091504242613,18.85788570877441,21.339691130108562
170,2,62,-0.9068,15.2434,0.09738,11.763367557655013,12.740616214502216,13.885271889095106,15.2434,16.879456753571677,18.886404286929256,21.403282446125576
171,2,63,-0.9248,15.2433,0.09783,11.757361542363412,12.734310476127689,13.880507603503906,15.2433,16.889329198961732,18.915405372520432,21.467630367621556
172,2,64,-0.9427,15.2438,0.09829,11.751587254635004,12.728325066762968,13.876176549287798,15.2438,16.900090004165357,18.945861905410265,21.53465585590986
173,2,65,-0.9605,15.2448,0.09875,11.746245024684802,12.722791884669565,13.872314645972551,15.2448,16.911444511412512,18.977197660300725,21.60337477105194
174,2,66,-0.978,15.2464,0.0992,11.74160950539267,12.717966831353941,13.869126650171474,15.2464,16.923298450841795,19.00897258253038,21.672741036227574
175,2,67,-0.9954,15.2487,0.09966,11.73728237154779,12.71354433703419,13.866461611143746,15.2487,16.936157127602947,19.042354701131902,21.74503967651652
176,2,68,-1.0126,15.2516,0.10012,11.733422343235844,12.709633761058193,13.86434846708977,15.2516,16.949714417127232,19.076706792617593,21.81909812259994
177,2,69,-1.0296,15.2551,0.10057999999999999,11.730027650225743,12.706233688071322,13.86278643897634,15.2551,16.963971367566756,19.112033368029156,21.894938915685998
178,2,70,-1.0464,15.2592,0.10103999999999999,11.727096533469679,12.703342708449924,13.861774748746482,15.2592,16.97892902465072,19.148338943534316,21.972584993059275
179,2,71,-1.063,15.2641,0.10149,11.725046606968256,12.701334776151192,13.86161935821824,15.2641,16.99462060828554,19.185390133040176,22.0513704836949
180,2,72,-1.0794,15.2697,0.10195,11.723266310809871,12.699706430416743,13.861978051219543,15.2697,17.0113165126923,19.224041679045175,22.133120242344003
181,2,73,-1.0956,15.276,0.10240999999999999,11.722020896520243,12.698665877563835,13.862975324117944,15.276,17.028828121052477,19.263813083464484,22.21689457041578
182,2,74,-1.1115,15.2831,0.10287,11.721347731917442,12.698274318547236,13.864694683150743,15.2831,17.04725762204762,19.304778272952845,22.302681317088066
183,2,75,-1.1272,15.2911,0.10332999999999999,11.721358825183055,12.698633369015843,13.867232120398295,15.2911,17.06672838811245,19.347124981188237,22.39082960883746
184,2,76,-1.1427,15.2998,0.10379000000000001,11.721898873874268,12.699575265726576,13.870405269274249,15.2998,17.087018702697144,19.39060610788786,22.48107518201038
185,2,77,-1.1579,15.3095,0.10425,11.723158007201397,12.701326758926061,13.87447867183915,15.3095,17.108454020414094,19.43554680568215,22.573688582069046
186,2,78,-1.1728,15.32,0.10471,11.724980674442993,12.703719860929139,13.879269864906966,15.32,17.130812109939754,19.481696385299305,22.668390457620653
187,2,79,-1.1875,15.3314,0.10517,11.727479087172977,12.706856373785014,13.884874882943594,15.3314,17.154217161352076,19.52924754188241,22.76555171197352
188,2,80,-1.2019,15.3439,0.10562,11.7310208605588,12.711082054547926,13.891590406164253,15.3439,17.17868647636494,19.577872654462638,22.864178280186533
189,2,81,-1.216,15.3572,0.10608,11.73486334345779,12.71574015172212,13.898896862136416,15.3572,17.20427832758559,19.62823762033472,22.966038505387818
190,2,82,-1.2298,15.3717,0.10654000000000001,11.7395656638681,12.721363127582434,13.907278482060699,15.3717,17.231246020180453,19.680335817500527,23.070652622299267
191,2,83,-1.2433,15.3871,0.107,11.744896015714701,12.72770040317842,13.916462468753016,15.3871,17.259254811305887,19.733786842938397,23.177586662801215
192,2,84,-1.2565,15.4036,0.10745999999999999,11.751004507736305,12.734915262875575,13.926628449171481,15.4036,17.288530287983157,19.788849853293872,23.287155411756817
193,2,85,-1.2693,15.4211,0.10792,11.757773469182892,12.74290132335768,13.937677824036497,15.4211,17.318949398449664,19.84532909235665,23.39897760310873
194,2,86,-1.2819,15.4397,0.10837000000000001,11.765602819682902,12.751981279530352,13.949835745677548,15.4397,17.35044866310289,19.902944372343264,23.512491438523714
195,2,87,-1.2941,15.4593,0.10883,11.773836993032727,12.761627656164563,13.96275172796285,15.4593,17.383294590783063,19.962525198393944,23.629462482488282
196,2,88,-1.306,15.4798,0.10929000000000001,11.782685837271195,12.771977168542842,13.976463591470335,15.4798,17.41718748845098,20.023468097029916,23.748800703281134
197,2,89,-1.3175,15.5014,0.10974,11.792506378025799,12.783369055616173,13.991265836967976,15.5014,17.452136590062388,20.085392537879184,23.869285872273537
198,2,90,-1.3287,15.524,0.1102,11.802764396318038,12.79534310350071,14.006829216370916,15.524,17.488450409017847,20.14936962711737,23.993540982384296
199,2,91,-1.3395,15.5476,0.11065,11.813910338235877,12.808271204944052,14.023389707396323,15.5476,17.525707921006642,20.214187129130455,24.11873827932025
200,2,92,-1.3499,15.5723,0.1111,11.825770149419313,12.822034755576956,14.040913778223015,15.5723,17.564226529744122,20.28053720736825,24.24628059266354
201,2,93,-1.36,15.5979,0.11155999999999999,11.837984405197288,12.83629175872904,14.059104760686576,15.5979,17.604002417354067,20.3488217159855,24.37748004128042
202,2,94,-1.3697,15.6246,0.11200999999999998,11.851150709403157,12.851576258264263,14.07837849818078,15.6246,17.64483434245949,20.418055275199773,24.509676852141315
203,2,95,-1.379,15.6523,0.11245999999999999,11.864944989418406,12.867605918666865,14.098521235001007,15.6523,17.686816632440465,20.48868282461867,24.644013525081395
204,2,96,-1.388,15.681,0.11291,11.879404144784859,12.884400712586192,14.11953886751888,15.681,17.72996389720736,20.560785627385354,24.780787649279702
205,2,97,-1.3966,15.7107,0.11335,11.894726452976132,12.902131342086701,14.14154467206181,15.7107,17.77405157831872,20.633671952079467,24.918238122322222
206,2,98,-1.4047,15.7415,0.1138,11.91045876887917,12.920461859699229,14.164375438544687,15.7415,17.81960013226627,20.708581884574574,25.058978209177095
207,2,99,-1.4125,15.7732,0.11424000000000001,11.927010898352995,12.9396629094064,14.188108835442058,15.7732,17.865989144236952,20.784210372669353,25.200460324453985
208,2,100,-1.4199,15.8058,0.11469000000000001,11.943855961225001,12.95931737102921,14.212491656599337,15.8058,17.913629489874875,20.861685810101115,25.345222689439492
