,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
76,1,76,0.1847,5.9979,0.12022000000000001,4.12957832481512,4.690161435135244,5.311289207713782,5.9979,6.755210426181969,7.58872433448342,8.504241867417573
77,1,77,0.184,6.0242,0.12000999999999999,4.150692585849552,4.7128989238342935,5.335752021909925,6.0242,6.783470595052772,7.619080263700094,8.536843372743729
78,1,78,0.1832,6.0503,0.1198,4.171724941508264,4.735513349365492,5.360051874356472,6.0503,6.811498465299726,7.6491785163770905,8.569171251689344
79,1,79,0.1825,6.0762,0.11959000000000002,4.192616133118392,4.757975651301237,5.384180728432685,6.0762,6.839284679783714,7.678977936653935,8.601124370015977
80,1,80,0.1818,6.1018,0.11939000000000001,4.21319108303468,4.780121749466206,5.407998515746373,6.1018,6.86678879204929,7.708520958984384,8.632855654584544
81,1,81,0.18100000000000002,6.1272,0.11918,4.233817822849893,4.802243613194587,5.4317080076244615,6.1272,6.893994134496379,7.73766016002319,8.664072794588076
82,1,82,0.1803,6.1523,0.11899000000000001,4.2539603831561354,4.8239325799777175,5.455045942470303,6.1523,6.920981280253018,7.766673096201699,8.695265448468254
83,1,83,0.1796,6.1772,0.11879,4.274124490292667,4.845582364923457,5.478271350710402,6.1772,6.9476651981478765,7.795262078813737,8.72589406014105
84,1,84,0.1789,6.2019,0.1186,4.294036481906859,4.86699073486866,5.501272401538395,6.2019,6.97418179452726,7.823725843242029,8.75645017229622
85,1,85,0.1782,6.2264,0.11840999999999999,4.313832488431623,4.888258299583289,5.5241047359897255,6.2264,7.000463436052747,7.85191571060153,8.786689124295401
86,1,86,0.1775,6.2507,0.11822,4.333512240940406,4.909384864067539,5.54676824843578,6.2507,7.02651024530536,7.879831943559838,8.81661133678524
87,1,87,0.1768,6.2748,0.11803,4.353075470529853,4.9303702333403665,5.5692628332549585,6.2748,7.052322344878503,7.907474804846239,8.846217230580404
88,1,88,0.1761,6.2986,0.11785,4.37231260882339,4.951032295974282,5.5914425114711905,6.2986,7.077856825831673,7.934870953048594,8.875616975841265
89,1,89,0.1754,6.3223,0.11767000000000001,4.3915009314277365,4.971630535599446,5.61354136838393,6.3223,7.103269746432627,7.9621213859127105,8.90484403164269
90,1,90,0.1747,6.3457,0.1175,4.410360308701906,4.991903411650754,5.6353242068591465,6.3457,7.128406347972281,7.9891279159892985,8.933869497263025
91,1,91,0.174,6.369,0.11732000000000001,4.429310884452417,5.012215870117302,5.657083376004878,6.369,7.153351984631647,8.015836210282568,8.962471357361535
92,1,92,0.1734,6.3921,0.11715,4.447970543392819,5.032265875205315,5.678610700875667,6.3921,7.178129572599465,8.042407147178178,8.990963663223715
93,1,93,0.1727,6.4149,0.11698,4.466470116715738,5.052107790272954,5.699882773754212,6.4149,7.202566679812312,8.068603550391625,9.019056304840785
94,1,94,0.172,6.4376,0.11682000000000001,4.484775556496164,5.071778652879083,5.7210148062633,6.4376,7.226954044870541,8.094811972900454,9.047235619061373
95,1,95,0.1714,6.4601,0.11665999999999999,4.50292920268631,5.091289845211996,5.741971819915034,6.4601,7.251104316949747,8.120731273452842,9.075055650016889
96,1,96,0.1707,6.4824,0.11649000000000001,4.521134919037046,5.110776900571512,5.762820546970843,6.4824,7.274955874958793,8.146246913948065,9.102361839726033
97,1,97,0.1701,6.5046,0.11634000000000001,4.538969639801614,5.129969901826149,5.783465389663135,6.5046,7.298825411906516,8.171912864016631,9.12996513835149
98,1,98,0.1694,6.5265,0.11617999999999999,4.556786277076172,5.149059617634371,5.803912874251922,6.5265,7.322284219479374,8.197049951211923,9.156914943864235
99,1,99,0.1688,6.5483,0.11603,4.574374164689891,5.16796030497365,5.824214508654477,6.5483,7.345690554074567,8.22218254279012,9.183907200993893
100,1,100,0.1682,6.5699,0.11588,4.5918380543969555,5.186714419639699,5.844344316143905,6.5699,7.368865542526005,8.247048999786958,9.210594808424228
101,1,101,0.1675,6.5914,0.11573,4.60927774460168,5.2054154765320675,5.864395214374296,6.5914,7.39192625114713,8.271796081562256,9.237169855037864
102,1,102,0.1669,6.6126,0.11558,4.626493051616961,5.223876016371561,5.884181133514595,6.6126,7.414638823522847,8.296130865828843,9.263249126344355
103,1,103,0.1663,6.6338,0.11544000000000001,4.643575893569008,5.242238535004528,5.903912776202751,6.6338,7.437417537678488,8.320611241013534,9.28956830126877
104,1,104,0.1657,6.6547,0.1153,4.660462991917603,5.260374198601778,5.92338291443642,6.6547,7.459853583242014,8.344701759946062,9.31544554783713
105,1,105,0.1651,6.6755,0.11515999999999998,4.677294175677558,5.278440932201541,5.942769477847593,6.6755,7.482171263006237,8.368653437098194,9.34116118772947
106,1,106,0.1644,6.6962,0.11502000000000001,4.694099547662408,5.296453415398992,5.962076472727311,6.6962,7.504375463285418,8.39248749966805,9.366767171149087
107,1,107,0.1638,6.7166,0.11489,4.71052857939169,5.314113400005236,5.981056714231074,6.7166,7.526306313326531,8.41607340755646,9.392147128290638
108,1,108,0.1632,6.737,0.11475999999999999,4.72697046373516,5.3317825893837,6.000041897747434,6.737,7.548231474162639,8.43964711862223,9.417507488487244
109,1,109,0.1626,6.7572,0.11463,4.743284809238292,5.349302654712004,6.018853876895828,6.7572,7.569926890590131,8.462958145295449,9.442568768593404
110,1,110,0.162,6.7772,0.1145,4.759471426366966,5.366673459993378,6.037492578730188,6.7772,7.59139264574499,8.486006664229215,9.467331249231925
111,1,111,0.1614,6.7971,0.11438,4.775448719994848,5.383862272838917,6.0559853286870355,6.7971,7.612815570533068,8.509082157279105,9.492204677357453
112,1,112,0.1609,6.8168,0.11425,4.791418820261493,5.400998249391945,6.074362133643698,6.8168,7.63392957592989,8.53171055668937,9.516458683586533
113,1,113,0.1603,6.8365,0.11413,4.807279065587781,5.418045447415148,6.092685708982909,6.8365,7.65511812125066,8.554513432223459,9.541017077409423
114,1,114,0.1597,6.8559,0.11400999999999999,4.822939755310789,5.434863046226655,6.110746299792771,6.8559,7.675965715235052,8.576930146016085,9.565139499179917
115,1,115,0.1591,6.8753,0.1139,4.838458254042457,5.451575605141509,6.128748813270334,6.8753,7.69688391732292,8.599502142088443,9.589517604939749
116,1,116,0.1585,6.8945,0.11377999999999999,4.854000300469929,5.468250434360051,6.146639603071451,6.8945,7.717497867411192,8.6216478313839,9.613327579214495
117,1,117,0.158,6.9135,0.11367000000000001,4.869227803390629,5.484645944684554,6.1642895117024805,6.9135,7.737954162540908,8.643678461936794,9.637063871815942
118,1,118,0.1574,6.9325,0.11356,4.884495942465036,5.501063604879162,6.181947398953665,6.9325,7.7584108608943385,8.665720811444002,9.660837015185573
119,1,119,0.1568,6.9513,0.11345,4.899633297173463,5.5173298042138565,6.19943082084819,6.9513,7.778639280711109,8.687503634690742,9.684316178687302
120,1,120,0.1563,6.9699,0.11334000000000001,4.914609154136606,5.533429510474713,6.21673562605973,6.9699,7.798634598782063,8.709005720094996,9.707449229340408
121,1,121,0.1557,6.9885,0.11324000000000001,4.929469360451133,5.549436200803345,6.233984877788306,6.9885,7.81870725685035,8.730688436528304,9.730896825402077
122,1,122,0.1551,7.0069,0.11313,4.944354117796126,5.565405894518144,6.251122809338508,7.0069,7.83847516812222,8.75194374477141,9.753774446121032
123,1,123,0.1546,7.0252,0.11302999999999999,4.958990518406216,5.581172572691709,6.268107399926147,7.0252,7.858199215861032,8.77321302326512,9.77672421789096
124,1,124,0.154,7.0434,0.11292999999999999,4.973595859595188,5.5968811206155795,6.285010275060036,7.0434,7.877812405573156,8.79437047951183,9.799573938065853
125,1,125,0.1535,7.0615,0.11283,4.9881087880723545,5.612501568341097,6.301823204869197,7.0615,7.897304954864128,8.815373338323434,9.822218669722469
126,1,126,0.1529,7.0794,0.11274,5.002361639093116,5.627867728496802,6.318400825311367,7.0794,7.916652716663765,8.836310564014974,9.844905409588089
127,1,127,0.1524,7.0972,0.11265,5.016521000002115,5.643145022461677,6.334888091804643,7.0972,7.9358803031122696,8.857094183748407,9.867388744520957
128,1,128,0.1519,7.1149,0.11255,5.030776561294506,5.6584655538463435,6.351353702628384,7.1149,7.954914443455238,8.877574022604987,9.889439144788271
129,1,129,0.1513,7.1325,0.11245999999999999,5.044841288627039,5.673610249813776,6.367672677558931,7.1325,7.9739163288411,8.898114609332376,9.91167321858916
130,1,130,0.1508,7.15,0.11237,5.058812241538086,5.688665895659972,6.383901210682231,7.15,7.9927981127256205,8.918501715634298,9.93370403144649
131,1,131,0.1502,7.1674,0.11229000000000001,5.072590657075667,5.703544458069122,6.399982421463433,7.1674,8.011648475308151,8.938951410866771,9.955921571460019
132,1,132,0.1497,7.1846,0.1122,5.086364202997614,5.7183720193282115,6.415948770373811,7.1846,8.030188416792354,8.958950479196494,9.977513455301132
133,1,133,0.1492,7.2018,0.11212000000000001,5.099984219738523,5.733086348005822,6.431852598091447,7.2018,8.048804209422235,8.979116232827051,9.999379635676977
134,1,134,0.1487,7.2188,0.11204000000000001,5.113469326005914,5.747646256850709,6.447580369542343,7.2188,8.06719356062136,8.999026405325655,10.02095818626989
135,1,135,0.1481,7.2357,0.11195999999999999,5.126921208438924,5.762146404389007,6.463225505511351,7.2357,8.085473222631146,9.018827392251787,10.042441151497668
136,1,136,0.1476,7.2525,0.11188,5.1402779302296775,5.776556542183291,6.478779702651879,7.2525,8.103633310017441,9.038475973949513,10.063722487478072
137,1,137,0.1471,7.2692,0.1118,5.153570354584644,5.790891723086081,6.49424707661199,7.2692,8.121678800995886,9.057993829034254,10.084855313766498
138,1,138,0.1466,7.2858,0.11172,5.166798420955481,5.805151904167515,6.509627604650323,7.2858,8.139609720793882,9.07738101032341,10.105839712945688
139,1,139,0.1461,7.3023,0.11165,5.179798676981369,5.819216732122137,6.524854933202608,7.3023,8.157506360068021,9.096813757477245,10.126965399409498
140,1,140,0.1456,7.3187,0.11158,5.192733701716358,5.833205926760933,6.5399950708776355,7.3187,8.175288838340032,9.116116726463773,10.147944126541322
141,1,141,0.1451,7.335,0.1115,5.205767578647048,5.847240304315084,6.555114626467515,7.335,8.192876552813606,9.135112985543246,10.1684850275663
142,1,142,0.1446,7.3512,0.11143,5.218572348365734,5.861078387671863,6.570080469936632,7.3512,8.21043059684446,9.154156143223185,10.189169401052816
143,1,143,0.1441,7.3673,0.11137000000000001,5.231146848202993,5.874719330219734,6.584892138312805,7.3673,8.227951526306915,9.173247419750892,10.209999257968528
144,1,144,0.1436,7.3833,0.1113,5.243820407878499,5.8884056110727325,6.5996833121640615,7.3833,8.24527757974902,9.192031731466514,10.230390853963428
145,1,145,0.1431,7.3992,0.11123,5.256428466392028,5.902016068388726,6.614387194992273,7.3992,8.262489581793231,9.21068649278087,10.250635843888945
146,1,146,0.1426,7.415,0.11117,5.268805010762676,5.915428480617825,6.62893640931518,7.415,8.279669058636262,9.229390662985262,10.271028436784444
147,1,147,0.1421,7.4307,0.11110999999999999,5.281115233299312,5.92876447262332,6.643398006886355,7.4307,8.29673487355158,9.247966135749197,10.291275825816896
148,1,148,0.1416,7.4463,0.11104000000000001,5.2935257518625844,5.942146711662545,6.657839612051259,7.4463,8.313605195701198,9.266233273384755,10.31108266759175
149,1,149,0.1411,7.4618,0.11098,5.305703538528211,5.955330019832715,6.672126064936956,7.4618,8.330443571692506,9.284551088748325,10.331039199408485
150,1,150,0.1406,7.4772,0.11092,5.317814859219768,5.968436806796651,6.686324848249076,7.4772,8.347168342740025,9.302740324127784,10.350850707913343
151,1,151,0.1401,7.4925,0.11087000000000001,5.329691958769858,5.981343576033192,6.700367883528608,7.4925,8.363861886468506,9.320981819240776,10.370814520321863
152,1,152,0.1396,7.5077,0.11080999999999999,5.341669862517369,5.994296970206488,6.714391137766571,7.5077,8.38035967116903,9.338914380039512,10.390336773056765
153,1,153,0.1391,7.5228,0.11075,5.35358116068929,6.007173745524709,6.728326671438385,7.5228,8.39674390573065,9.35671847357793,10.40971417534618
154,1,154,0.1387,7.5379,0.1107,5.365296755316442,6.019914141847011,6.7421912221443545,7.5379,8.413204028933436,9.374678346276047,10.429330095145238
155,1,155,0.1382,7.5528,0.11065,5.376905287754572,6.032512874136486,6.755882521291081,7.5528,8.429444397067757,9.392408221569216,10.448718210362298
156,1,156,0.1377,7.5677,0.11059000000000001,5.3886870130340885,6.045238985520532,6.769643977275625,7.5677,8.445600009339145,9.409952174965841,10.467800861034778
157,1,157,0.1372,7.5824,0.11054000000000001,5.400161028494707,6.057683533500221,6.783159320215972,7.5824,8.461613888713632,9.427426449958427,10.486901460270516
158,1,158,0.1368,7.5971,0.11049,5.411607162517366,6.070115282128357,6.796671823792262,7.5971,8.477621149874043,9.444875320189375,10.505942577590783
159,1,159,0.1363,7.6117,0.11044000000000001,5.4230173832618975,6.082485184321577,6.810100482276695,7.6117,8.493520346727978,9.462218773370658,10.524894670803343
160,1,160,0.1358,7.6262,0.1104,5.4341893523500255,6.094652125975752,6.823371779042655,7.6262,8.509390264423352,9.479618774582061,10.544006154293273
161,1,161,0.1354,7.6406,0.11035,5.44543240328675,6.1068516815955105,6.836619867670061,7.6406,8.525058315712132,9.496685328830754,10.562617673295334
162,1,162,0.1349,7.655,0.11030999999999999,5.456539452923288,6.118943157463612,6.8498040310938695,7.655,8.540814090698746,9.51395569390546,10.581582605684332
163,1,163,0.1344,7.6692,0.11026,5.467678599518179,6.131003227486808,6.8628799898277215,7.6692,8.556261221051248,9.530789905802871,10.59996282652615
164,1,164,0.134,7.6834,0.11022,5.47861756254001,6.142923712746966,6.8758832448045,7.6834,8.571786221320304,9.547784143233178,10.618588381107838
165,1,165,0.1335,7.6975,0.11018,5.48951996462988,6.154781838679852,6.888802350681895,7.6975,8.587203583374016,9.564673972036474,10.637126701328194
166,1,166,0.1331,7.7115,0.11012999999999999,5.500494718656448,6.166673556939986,6.901698814202548,7.7115,8.602418320094944,9.58122859401083,10.65516199495323
167,1,167,0.1326,7.7255,0.11009000000000001,5.511331952580067,6.178456045583202,6.914530698590359,7.7255,8.617721630650859,9.597988970028528,10.673554037921992
168,1,168,0.1322,7.7394,0.11005,5.522068829492669,6.190145007503636,6.92726987232279,7.7394,8.632907104417784,9.61460029480827,10.691749179210188
169,1,169,0.1317,7.7532,0.11002,5.532595633926617,6.20164385836038,6.939854455032018,7.7532,8.648070248855095,9.631294594163965,10.71016538262459
170,1,170,0.1313,7.7669,0.10998,5.5431951698187305,6.213176616679674,6.952416590062635,7.7669,8.663030476088679,9.647652977043858,10.728077270629546
171,1,171,0.1308,7.7805,0.10994000000000001,5.553758159481203,6.224646989203298,6.964894540170873,7.7805,8.677883164214528,9.663907236739027,10.745902514300123
172,1,172,0.1304,7.7941,0.10991,5.5641174990434195,6.235975290573711,6.977298448820903,7.7941,8.692815269190534,9.680324844349133,10.763978435564622
173,1,173,0.1299,7.8076,0.10987000000000001,5.574614437968613,6.247369388288822,6.989688831825957,7.8076,8.707554313011691,9.696450536253955,10.781658845738674
174,1,174,0.1295,7.821000000000001,0.10984000000000001,5.584835638514038,6.258540906942021,7.00191538630205,7.821000000000001,8.722261546881802,9.712616022103239,10.799452858539203
175,1,175,0.129,7.8344,0.1098,5.5952664526724,6.269858679243186,7.014218176449676,7.8344,8.736886972405248,9.728613197698854,10.816988510710727
176,1,176,0.1286,7.8477,0.10977,5.605420837268374,6.280953379198561,7.0263568741915,7.8477,8.751480888847654,9.74465080783196,10.834638785609078
177,1,177,0.1282,7.8609,0.10974,5.6155059099099685,6.291969517106855,7.03840680492218,7.8609,8.765962468741556,9.760562563798201,10.852148428659078
178,1,178,0.1277,7.8741,0.10970999999999999,5.625625352337132,6.30300288105379,7.050461823230066,7.8741,8.780448418540947,9.77649532528445,10.869711232118645
179,1,179,0.1273,7.8871,0.10968,5.635571765962705,6.313861864760854,7.062334200843654,7.8871,8.794705355313504,9.79215544744715,10.886939749931104
180,1,180,0.1269,7.9002,0.10965,5.6455917135206315,6.324802351419951,7.074296876303156,7.9002,8.809072991430044,9.807938064972548,10.90430376596325
181,1,181,0.1264,7.9131,0.10962000000000001,5.655503170839884,6.335599971838737,7.086085549611575,7.9131,8.82322201828891,9.823493496259028,10.921445131632789
182,1,182,0.126,7.926,0.10959,5.665384355222535,6.346383233437512,7.097870636082583,7.926,8.83736504705129,9.839024550225451,10.93852812446424
183,1,183,0.1256,7.9389,0.10957,5.675090007319288,6.357037186727346,7.1095843803033505,7.9389,8.851594590532125,9.854745776579392,10.955924247698785
184,1,184,0.1251,7.9516,0.10954000000000001,5.68486449209452,6.367678800253701,7.121196080914584,7.9516,8.86551840058925,9.870048461152344,10.972782907154386
185,1,185,0.1247,7.9643,0.10951,5.694608568382523,6.378305980670322,7.132804168377173,7.9643,8.879436205961253,9.885326707634482,10.989583012372925
186,1,186,0.1243,7.977,0.10949,5.7041762526660325,6.388803217062532,7.1443405604223145,7.977,8.893440963957177,9.900796103479339,11.006697884221698
187,1,187,0.1239,7.9895,0.10945999999999999,5.713781057926722,6.399272816519621,7.15577087233157,7.9895,8.907134365074931,9.915823207764786,11.023217618827493
